Format,AiM CSV File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194.65,0.1094,12,0,0,64.4631,27.9057,0,325.3363,20.2,0.1356,10000,40.84862932,-80.34562079,42.0315,11.3121,0,13.1391,-2.0111,7.5367,-2.8828,0.0034,0.0163,-0.9971,0.6177,-0.139,-0.6003,112.8172,0,35.6,36.2829,33.1,0,38.3341,0.7451,0,0.398,0.3275,0.8745,0.4275,-0.151,0,356.651,-1.0216,0.949,-18.542,0.034,1,0,0,0,-0.4941,0,0,0,-0.1118,-0.1613,356.6161,0,0,1,0,0,0,0,0,0,0,0,1,1,12.2506,10.1667,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.27,-2.72,1.5472,17539.4492,0.7159,0,356799.9688,82,11,317,11,11,25.2192,10.5385,1,0,0,0.2325,12,0,0,66.6096,-18.8382,0,325.336,20200,10000,40.8486,-80.3456,819.3302
194.7,0.098,12,0,0,68.935,-69.4776,0,325.3356,20.2,0.1206,10000,40.84862932,-80.34562085,42.0312,11.312,0,13.157,-2.0205,7.5578,-2.8949,0.0124,0.0212,-1.001,0.6289,-0.1028,-0.6226,112.9146,0,35.6,36.2779,33.1,0,38.3441,0.2549,0,0.202,0.5725,0.8255,0.6725,-0.249,0,356.749,-0.6784,0.851,-18.542,0.034,1,0,0,0,-0.298,0,0,0,0.0258,-0.7419,356.571,0,0,1,0,0,0,0,0,0,0,0,1,1,12.0767,9.9738,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.27,-2.72,1.7766,17585.3203,0.666,0,356799.9688,82,11,317,11,11,25.3154,10.7154,1,0,0,0.2206,12,0,0,68.2804,-83.6311,0,325.3372,20200,10000,40.8486,-80.3456,819.3324
194.75,0.0999,12,0,0,67.2953,-95.7545,0,325.3392,20.2,0.1392,10000,40.84862929,-80.34562087,42.0312,11.312,0,13.1633,-2.0137,7.5578,-2.884,0.018,0.0196,-0.999,0.658,-0.1631,-0.5735,113.0188,0,35.6,36.273,33.1,0,38.3541,0,0,0.0765,0.5353,0.6353,0.6118,-0.2294,0,356.6824,-0.6176,0.6353,-18.542,0.034,1,0,0,0,-0.2735,0,0,0,0.0796,-0.2043,356.3022,0,0,1,0,0,0,0,0,0,0,0,1,1,11.8643,9.7614,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.276,-2.72,1.9667,17620,0.6162,0,356799.9688,82,11,317,11,11,25.4115,10.8115,1,0,0,0.2262,12,0,0,66.3861,-106.9453,0,325.341,20200,10000,40.8486,-80.3456,819.3347
194.8,0.1024,12,0,0,65.401,-119.0687,0,325.3429,20.2,0.1592,10000,40.84862926,-80.34562088,42.0312,11.312,0,13.1562,-2.0033,7.5871,-2.9059,0.0124,0.0195,-0.9985,0.6553,-0.2061,-0.5845,113.1229,0,35.6,36.268,33.1,0,38.3641,0,0,0.0275,0.1922,0.2922,0.2196,-0.0824,0,356.4373,-0.8627,0.2922,-18.542,0.034,1,0,0,0,-0.4206,0,0,0,-0.1,0,356.3333,0,0,1,0,0,0,0,0,0,0,0,1,1,11.7557,9.6313,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.291,-2.72,2.1382,17649.4121,0.5663,0,356799.9688,82,11,317,11,11,24.5231,10.9115,1,0,0,0.2458,12,0,0,61.767,-133.1359,0,325.348,20221.9995,10000,40.8486,-80.3456,819.337
194.85,0.1186,12,0,0,57.5618,-148.6587,0,325.3538,20.248,0.1744,10000,40.84862918,-80.3456209,42.0312,11.312,0,13.1352,-2.0211,7.5523,-2.8717,0.0116,0.0182,-0.9966,0.6594,-0.1942,-0.5781,113.2271,0,35.6,36.263,33.1,0,38.3741,0,0,0.2373,0.1078,0.3157,0.1078,-0.1078,0,356.3,-1.1941,0.3588,-18.542,0.034,1,0,0,0,-0.6127,0,0,0,-0.4226,0,356.5484,0,0,1,0,0,0,0,0,0,0,0,1,1,11.6765,9.5245,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.3,-2.72,2.331,17705.7148,0.5165,0,356799.9688,82,11,317,11,11,12.3115,11.0558,1,0,0,0.2834,12,0,0,53.6801,-162.9874,0,325.3592,20271.9995,10000,40.8486,-80.3456,819.3396
194.9,0.1354,12,0,0,49.4749,-178.5101,0,325.365,20.298,0.1894,10000,40.84862909,-80.34562093,42.0312,11.312,0,13.1531,-2.0088,7.5477,-2.8922,0.0145,0.0188,-0.9966,0.6387,-0.1906,-0.5972,113.3313,0,35.6,36.258,33.1,0,38.384,0,0,0.7765,0.3529,0.8059,0.3529,-0.3529,0,356.3,-1.6353,0.9471,-18.542,0.034,1,0,0,0,-0.8578,0,0,0,-0.214,0,356.4774,0,0,1,0,0,0,0,0,0,0,0,1,1,11.5965,9.4195,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.3,-2.72,2.5358,17777.1426,0.4666,0,356799.9688,82,11,317,11,11,0.1,11.2,1,0,0,0.2866,12,0,0,53.014,-142.5751,0,325.3654,20300,10000,40.8486,-80.3456,819.3425
194.95,0.1188,12,0,0,57.5789,-98.6953,0,325.3654,20.3,0.1612,10000,40.84862909,-80.34562094,42.0312,11.312,0,13.1422,-2.0025,7.5668,-2.8902,0.0103,0.0211,-0.9998,0.6448,-0.1821,-0.6069,113.4354,0,35.6,36.253,33.1,0,38.394,0,0,0.9824,0.5,0.9235,0.5588,-0.5,0,356.3981,-1.6843,1.1039,-18.542,0.034,1,0,0,0,-0.8765,0,0,0,0.1624,0,356.3161,0,0,1,0,0,0,0,0,0,0,0,1,1,11.5165,9.315,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.3,-2.72,2.4453,17757.8945,0.4167,0,356848,82,11,317,11,11,0.2442,11.2481,1,0,0,0.2463,12,0,0,61.7927,-58.1908,0,325.3654,20300,10000,40.8486,-80.3456,819.3452
195,0.1008,12,0,0,66.3576,-14.311,0,325.3654,20.3,0.1312,10000,40.84862909,-80.34562094,42.0312,11.312,0,13.1656,-2.0098,7.5922,-2.8908,0.0107,0.0186,-0.9985,0.6616,-0.1887,-0.6172,113.5396,0,35.6,36.248,33.1,0,38.404,0,0,0.6882,0.5,0.4824,0.7059,-0.5,0,356.6432,-1.1451,0.6137,-18.542,0.034,1,0,0,0,-0.5824,0,0,0,-0.0419,0,356.6871,0,0,1,0,0,0,0,0,0,0,0,1,1,11.4586,9.23,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.3,-2.72,2.1032,17661.4043,0.3669,0,356897.0312,82,11,317,11,11,0.3885,11.2962,1,0,0,0.2199,12,0,0,66.1237,5.7869,0,325.3671,20300,10000,40.8486,-80.3456,819.3475
195.05,0.0963,12,0,0,65.4323,25.5499,0,325.369,20.3,0.1348,10000,40.84862906,-80.34562094,42.0312,11.3094,0,13.1289,-2.0182,7.5684,-2.8916,0.0121,0.0165,-0.9971,0.6528,-0.1494,-0.6064,113.6438,0,35.6,36.243,33.1,0,38.414,0,0,0.4118,0.3765,0.2,0.6765,-0.3765,0,356.8882,-0.6588,0.2471,-18.542,0.034,1,0,0,0,-0.3255,0,0,0,-0.3022,0,357.0871,0,0,1,0,0,0,0,0,0,0,0,1,1,11.4064,9.15,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.3,-2.7236,1.85,17587.4004,0.317,0,356899.9688,82,11,317,11,11,0.4442,11.4327,1,0,0,0.2112,12,0,0,64.7941,43.7926,0,325.3708,20300,10000,40.8486,-80.3456,819.3497
195.1,0.0924,12,0,0,64.1027,63.5556,0,325.3727,20.3,0.1398,10000,40.84862903,-80.34562095,42.0312,11.3061,0,13.157,-2.0001,7.5641,-2.9078,0.0114,0.0206,-0.9995,0.6636,-0.1472,-0.6006,113.7479,0,35.6,36.238,33.1,0,38.424,0,0,0.1667,0.0333,0.2,0.3333,-0.0333,0,357.1334,-0.2667,0.1,-18.542,0.034,1,0,0,0,-0.1294,0,0,0,-0.3559,0,356.7645,0,0,1,0,0,0,0,0,0,0,0,1,1,11.397,9.1129,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.3,-2.7386,1.85,17577.4004,0.2672,0,356899.9688,82,11,317,11,11,0.4923,11.5769,1,0,0,0.2251,12,0,0,58.487,59.6866,0,325.376,20300,10000,40.8486,-80.3456,819.3519
195.15,0.1106,12,0,0,51.913,53.3174,0,325.3796,20.3,0.1688,10000,40.84862904,-80.34562096,42.0312,11.304,0,13.1508,-2.0148,7.5633,-2.891,0.0156,0.0216,-0.9998,0.7104,-0.1901,-0.6072,113.8521,0,35.6,36.233,33.1,0,38.4339,0,0,0,-0.1216,0.2,0.1627,0.1529,0,357.1745,-0.0314,0.0314,-18.542,0.034,1,0,0,0,-0.0167,0,0,0,-0.4194,0,356.5097,0,0,1,0,0,0,0,0,0,0,0,1,1,11.397,9.0853,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.2967,-2.7467,1.8412,17583.75,0.2173,0,356899.9688,82,11,317,11,11,0.6212,11.6808,1,0,0,0.2678,12,0,0,45.8447,47.4383,0,325.383,20300,10000,40.8486,-80.3456,819.3544
195.2,0.1297,12,0,0,39.2707,41.0691,0,325.3866,20.3,0.1988,10000,40.84862904,-80.34562097,42.0312,11.304,0,13.1703,-2.0174,7.5813,-2.8895,0.0154,0.0149,-0.9985,0.6992,-0.243,-0.6074,113.9563,0,35.6,36.228,33.1,0,38.4439,0,0,0,0.1235,0.2,0.3588,0.0059,0,356.7823,-0.1294,0.1294,-18.542,0.034,1,0,0,0,-0.0657,0,0,0,-0.5269,0,356.5634,0,0,1,0,0,0,0,0,0,0,0,1,1,11.397,9.0604,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.2829,-2.7329,1.8076,17636.6348,0.1675,0,356899.9688,82,11,317,11,11,0.7654,11.7769,1,0,0,0.3077,12,0,0,36.1917,3.0025,0,325.3837,20300,10000,40.8486,-80.3456,819.3572
195.25,0.146,12,0,0,33.1505,-41.4063,0,325.3798,20.3,0.2096,10000,40.84862892,-80.3456211,42.0312,11.304,0,13.1617,-2.0032,7.5793,-2.8748,0.0068,0.0173,-0.9954,0.6243,-0.2072,-0.5774,114.0604,0,35.6,36.2231,33.1,0,38.4539,0,0,-0.0275,0.3,0.1725,0.4451,-0.1549,0,356.4726,-0.4608,0.3922,-18.542,0.034,1,0,0,0,-0.2324,0,0,0,-0.514,0,356.6,0,0,1,0,0,0,0,0,0,0,0,1,1,11.397,9.036,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.2709,-2.72,1.774,17668,0.1176,0,356899.9688,82,11,317.3654,11,11,0.9462,11.9096,1,0,0,0.344,12,0,0,30.3432,-82.3991,0,325.3763,20300,10000,40.8486,-80.3456,819.3605
195.3,0.1622,12,0,0,27.302,-126.8079,0,325.3725,20.3,0.2196,10000,40.8486288,-80.34562122,42.044,11.304,0,13.1477,-2.024,7.5402,-2.9014,0.0039,0.0212,-0.9985,0.6279,-0.168,-0.5669,114.1391,0,35.6,36.2181,33.1,0,38.4639,0,0,-0.1255,0.3,0.0745,0.249,-0.351,0,356.3745,-1.3922,1.0784,-18.542,0.034,1,0,0,0,-0.6735,0,0,0,-0.2452,0,356.6,0,0,1,0,0,0,0,0,0,0,0,1,1,11.397,9.0524,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.2861,-2.72,1.7407,17601.334,0.0678,0,356899.9688,82,11,317.8462,11,11,1.1385,12.0538,1,0,0,0.3394,12,0,0,30.3808,-70.9659,0,325.3757,20300,10000,40.8486,-80.3456,819.3639
195.35,0.1384,12,0,0,34.3681,0.3593,0,325.38,20.3,0.2008,10000,40.84862874,-80.34562119,42.057,11.304,0,13.1477,-2.0015,7.5691,-2.8906,0.0199,0.0209,-0.9993,0.6699,-0.1586,-0.5969,114.2172,0,35.6,36.2131,33.1,0,38.4739,0,0,-0.1176,0.3235,0.0235,0.1,-0.4765,0,356.2882,-1.9471,1.4353,-18.542,0.034,1,0,0,0,-0.9235,0,0,0,-0.0505,0,356.7484,0,0,1,0,0,0,0,0,0,0,0,1,1,11.397,9.0765,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.2988,-2.7184,1.7179,17547.1699,0.0179,0,356899.9688,82,11,318,11,11,1.2,12.1981,1,0,0,0.283,12,0,0,37.9097,63.7115,0,325.3837,20300,10000,40.8486,-80.3456,819.367
195.4,0.1129,12,0,0,41.9723,136.3835,0,325.3881,20.3,0.1808,10000,40.84862868,-80.34562115,42.0625,11.304,0,13.1766,-2.0059,7.5871,-2.8834,0.018,0.0186,-0.9971,0.6982,-0.245,-0.6226,114.2953,0,35.6,36.2081,33.1,0,38.4838,0,0,0.2255,0.4216,0.1216,0.1,-0.3784,0,356.2392,-1.3098,0.749,-18.542,0.034,1,0,0,0,-0.6294,0,0,0,0.057,0,357.071,0,0,1,0,0,0,0,0,0,0,0,1,1,11.397,9.0467,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.2838,-2.6984,1.817,17636.793,0.0319,0,356899.9688,82,11,318,11,11,1.2,12.3423,1,0,0,0.2542,12,0,0,41.982,118.1229,0,325.3927,20300,10000,40.8486,-80.3456,819.3697
195.45,0.116,12,0,0,41.6033,87.6496,0,325.3982,20.3,0.1896,10000,40.84862871,-80.34562116,42.0625,11.304,0,13.2266,-2.0152,7.591,-2.9094,0.0051,0.0195,-0.9978,0.6936,-0.2611,-0.6042,114.3734,0,35.6,36.2031,33.1,0,38.4938,0,0,0.6471,0.4706,0.249,0.1,-0.3196,0,356.2196,-0.9863,0.2784,-18.542,0.034,1,0,0,0,-0.4971,0,0,0,0.0032,0,356.9742,0,0,1,0,0,0,0,0,0,0,0,1,1,11.397,9.0066,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.27,-2.68,1.916,17726.416,0.0818,0,356929.7812,82,11,318,11,11,1.3154,12.4288,1,0,0,0.2639,12,0,0,41.2808,61.6908,0,325.403,20300,10000,40.8486,-80.3456,819.3723
195.5,0.1203,12,0,0,40.9021,31.2175,0,325.4085,20.3,0.1996,10000,40.84862875,-80.34562117,42.0625,11.304,0,13.1758,-2.0229,7.5859,-2.8887,0.0113,0.017,-1,0.6689,-0.2106,-0.583,114.4516,0,35.6,36.2,33.1,0,38.4943,0,0,1.3824,0.3235,0.4941,0.1,-0.4176,0,356.3177,-1.9176,0.6706,-18.542,0.034,1,0,0,0,-0.9382,0,0,0,-0.1581,0,356.5978,0,0,1,0,0,0,0,0,0,0,0,1,1,11.4043,8.9842,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.27,-2.68,1.856,17702.5723,0.1317,0,356977.8438,82,11,318,11,11,1.5077,12.4769,1,0,0,0.2508,12,0,0,39.2991,-3.3127,0,325.4059,20300,10000,40.8486,-80.3456,819.3749
195.55,0.1014,12,0,0,37.2741,-44.8064,0,325.402,20.3,0.1952,10000,40.84862869,-80.34562123,42.0625,11.304,0,13.1445,-2.0236,7.5625,-2.8631,0.0173,0.0182,-0.9988,0.6462,-0.2209,-0.5999,114.5297,0,35.6,36.2,33.1,0,38.4793,0,0,1.8431,0.1608,0.6451,0.1157,-0.4216,0,356.4471,-2.4961,0.9216,-18.542,0.034,1,0,0,0,-1.1853,0,0,0,0.1183,0,356.7785,0,0,1,0,0,0,0,0,0,0,0,1,1,11.4321,9.0121,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.2714,-2.68,1.7893,17674,0.1816,0,356999.9688,82,11,318,11,11,1.65,12.55,1,0,0,0.2062,12,0,0,35.5491,-80.1529,0,325.3987,20300,10000,40.8486,-80.3456,819.3772
195.6,0.0815,12,0,0,33.5242,-121.6467,0,325.3948,20.3,0.1902,10000,40.84862863,-80.34562129,42.0625,11.304,0,13.1641,-2.0021,7.6016,-2.8939,0.0125,0.0209,-0.9985,0.6738,-0.2554,-0.5693,114.6078,0,35.6,36.2,33.1,0,38.4644,0,0,0.8627,-0.0843,0.302,0.2137,0.0686,0,356.7412,-1.2216,0.4314,-18.542,0.034,1,0,0,0,-0.548,0,0,0,0.5484,0,357.1548,0,0,1,0,0,0,0,0,0,0,0,1,1,11.4522,9.0243,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.285,-2.68,1.922,17645.6602,0.2315,0,356999.9688,82,11,318,11,11,1.7462,12.6462,1,0,0,0.1991,12,0,0,31.9748,-134.2206,0,325.4004,20300,10000,40.8486,-80.3456,819.3792
195.65,0.0998,12,0,0,30.1755,-146.4353,0,325.4078,20.3,0.2044,10000,40.84862858,-80.34562137,42.0625,11.304,0,13.1344,-2.0148,7.5629,-2.8895,0.0116,0.0207,-0.9968,0.7246,-0.2448,-0.5549,114.6656,0,35.6,36.2,33.1,0,38.4494,0,0,0.0176,-0.2941,0.0118,0.2882,0.4647,0,356.9706,-0.1294,0.0176,-18.542,0.034,1,0,0,0,-0.0206,0,0,0,0.0796,0,356.9161,0,0,1,0,0,0,0,0,0,0,0,1,1,11.4522,8.9965,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.2986,-2.68,2.0871,17617.3594,0.2814,0,356999.9688,82,11,318,11,11,1.8635,12.7635,1,0,0,0.2436,12,0,0,28.6429,-156.8405,0,325.4142,20300,10000,40.8486,-80.3456,819.3814
195.7,0.1197,12,0,0,26.8436,-169.0552,0,325.4217,20.3,0.2194,10000,40.84862853,-80.34562146,42.0625,11.304,0,13.1359,-2.0135,7.55,-2.8908,0.0113,0.0164,-0.9985,0.7183,-0.1952,-0.5654,114.7177,0,35.6,36.2,33.1,0,38.4344,0,0,0.1647,-0.2451,0.1098,0.1902,0.1706,0,356.7255,-0.3745,0.1647,-18.542,0.034,1,0,0,0,-0.1676,0,0,0,-0.4968,0,356.6011,0,0,1,0,0,0,0,0,0,0,0,1,1,11.4439,8.977,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.2682,-2.6982,2.1547,17624.0957,0.3313,0,356999.9688,82,11,318,11,11,2.0077,12.9077,1,0,0,0.2444,12,0,0,31.2277,-169.0063,0,325.419,20300,10000,40.8486,-80.3456,819.3839
195.75,0.0949,12,0,0,37.0358,-167.7802,0,325.4149,20.3,0.2008,10000,40.84862853,-80.34562151,42.0625,11.304,0,13.1,-1.986,7.5371,-2.8979,0.0124,0.0189,-0.999,0.6807,-0.1868,-0.584,114.7797,0,35.6,36.2,33.1,0,38.4195,0,0,0.3196,-0.1725,0.2,0.1275,-0.1235,0,356.5235,-0.6235,0.3039,-18.542,0.034,1,0,0,0,-0.2853,0,0,0,-0.3355,0,356.6548,0,0,1,0,0,0,0,0,0,0,0,1,1,11.4163,8.977,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.2328,-2.7184,2.188,17643.1426,0.3812,0,356999.9688,82,11,318,11,11,2.1173,13.0519,1,0,0,0.1847,12,0,0,41.9834,-166.7358,0,325.4114,20300,10000,40.8486,-80.3456,819.3861
195.8,0.0682,12,0,0,47.7915,-165.5097,0,325.4073,20.3,0.1808,10000,40.84862853,-80.34562156,42.0625,11.304,0,13.1313,-2.007,7.5574,-2.891,0.0144,0.0204,-0.9976,0.6899,-0.2054,-0.5869,114.8578,0,35.6,36.2,33.1,0,38.4045,0,0,0.5647,0.1706,0.2,0.4706,-0.4176,0,356.8177,-0.9176,0.3529,-18.542,0.034,1,0,0,0,-0.1382,0,0,0,-0.1914,0,356.7774,0,0,1,0,0,0,0,0,0,0,0,1,1,11.397,8.9686,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.2625,-2.72,2.0587,17658.6484,0.4311,0,356999.9688,82,11,318,11,11,2.1654,13.1962,1,0,0,0.1808,12.21,0,0,41.9236,-117.0093,0,325.4072,20300,10000,40.8486,-80.3456,819.3879
195.85,0.0984,12,0,0,33.8261,-54.7685,0,325.4076,20.3,0.1896,10000,40.84862852,-80.34562151,42.0625,11.304,0,13.1422,-2.0215,7.5773,-2.8979,0.0128,0.0185,-0.998,0.6667,-0.2145,-0.5654,114.9359,0,35.6,36.2,33.1,0,38.3895,0,0,0.7843,0.4902,0.1961,0.7902,-0.6824,0,357.102,-1.1765,0.3922,-18.542,0.034,1,0,0,0,0,0,0,0,-0.1376,0,357.2613,0,0,1,0,0,0,0,0,0,0,0,1,1,11.397,8.9407,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.2979,-2.72,1.838,17672.1621,0.481,0,356999.9688,82,11,318,11,11,2.2269,13.3,1,0,0,0.2537,12.71,0,0,26.9283,-1.7485,0,325.4078,20300,10000,40.8486,-80.3456,819.3901
195.9,0.131,12,0,0,18.8308,60.4923,0,325.4082,20.3,0.1996,10000,40.84862852,-80.34562145,42.0625,11.3007,0,13.1555,-2.0164,7.5684,-2.8807,0.0106,0.0184,-0.9995,0.645,-0.188,-0.5586,114.9885,0,35.6,36.2,33.1,0,38.3745,0,0,0.3922,0.2451,0.098,0.5451,-0.2412,0,357.151,-0.5882,0.1961,-18.542,0.034,1,0,0,0,0,0,0,0,-0.0839,0,357.5516,0,0,1,0,0,0,0,0,0,0,0,1,1,11.397,8.9218,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.2668,-2.72,1.7682,17659.207,0.5309,0,356999.9688,82,11,318,11,11,2.3231,13.3,1,0,0,0.296,13,0,0,18.2309,65.1027,0,325.4079,20300,10000,40.8486,-80.3456,819.3929
195.95,0.1323,13,0,0,18.2309,65.1027,0,325.4076,20.3,0.2048,10000,40.84862852,-80.3456215,42.0625,11.2974,0,13.168,-1.9914,7.5301,-2.9049,0.0143,0.0198,-0.9966,0.6677,-0.1656,-0.574,115.0406,0,35.6,36.2,33.1,0,38.3596,0,0,0,0,0,0.3,0.2,0,357.2,0,0,-18.542,0.034,1,0,0,0,-0.0176,0,0,0,-0.0301,0,357.3904,0,0,1,0,0,0,0,0,0,0,0,1,1,11.397,8.9218,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.2314,-2.72,1.9068,17609.7031,0.5808,0,357009.5938,82,11,318,11,11,2.4288,13.3385,1,0,0,0.296,13,0,0,18.2309,65.1027,0,325.4073,20300,10000,40.8486,-80.3456,819.3958
196,0.1323,13,0,0,18.2309,65.1027,0,325.407,20.3,0.2098,10000,40.84862853,-80.34562156,42.0625,11.296,0,13.1609,-2.0125,7.5555,-2.8844,0.0133,0.0185,-0.9976,0.6738,-0.1664,-0.5854,115.0927,0,35.6,36.2,33.1,0,38.3446,0,0,1.1765,0.8824,0.8333,0.3,-0.1431,0,357.151,-1.8137,1.0294,-18.542,0.034,1,0,0,0,-0.9,0,0,0,-0.0473,0,357.0871,0,0,1,0,0,0,0,0,0,0,0,1,1,11.3803,8.9051,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.2605,-2.72,2.0719,17593.334,0.6307,0,357057.6562,82,11,318,11,11,2.5731,13.5308,1,0,0,0.3082,13,0,0,17.0479,70.3512,0,325.407,20300,10000,40.8486,-80.3456,819.3989
196.05,0.1447,13,0,0,15.5269,77.0992,0,325.407,20.3,0.2004,10000,40.84862853,-80.34562156,42.0625,11.296,0,13.1195,-2.0863,7.5855,-2.8902,0.0114,0.018,-0.9988,0.6506,-0.1873,-0.5664,115.1448,0,35.6,36.2,33.1,0,38.3296,0,0,2.3529,1.7647,1.6667,0.3,-0.4863,0,357.102,-3.6275,2.0588,-18.542,0.034,1,0,0,0,-1.7824,0,0,0,-0.1548,0,356.6032,0,0,1,0,0,0,0,0,0,0,0,1,1,11.3281,8.8529,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.2924,-2.72,2.2767,17626.666,0.6806,0,357099.9688,82,11,318,11,11,2.7115,13.7058,1,0,0,0.3371,13,0,0,14.2312,82.8475,0,325.407,20300,10000,40.8486,-80.3456,819.4021
196.1,0.1577,13,0,0,12.7101,89.5955,0,325.407,20.3,0.1904,10000,40.84862853,-80.34562156,42.0625,11.296,0,13.1391,-2.0236,7.5613,-2.9061,0.012,0.0193,-0.9985,0.6333,-0.1886,-0.5454,115.1969,0,35.6,36.2,33.1,0,38.3147,0,0,1.1765,0.7176,0.9,0.3941,-0.1706,0,356.9118,-1.8647,1.1118,-18.542,0.034,1,0,0,0,-0.8873,0,0,0,-0.1376,0,356.4936,0,0,1,0,0,0,0,0,0,0,0,1,1,11.2194,8.7614,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.3,-2.72,2.3093,17634.5801,0.7305,0,357099.9688,82,11,318,11,11,2.8077,13.7538,1,0,0,0.4724,13,0,0,9.8131,77.276,0,325.4021,20300,10000,40.8486,-80.3456,819.4061
196.15,0.2794,13,0,0,6.2332,60.794,0,325.3958,20.3,0.214,10000,40.84862867,-80.34562152,42.0625,11.296,0,13.1187,-2.0047,7.5633,-2.8885,0.0138,0.0201,-0.9966,0.6555,-0.2224,-0.5559,115.249,0,35.6,36.2,33.1,0,38.2997,0,0,-0.098,-0.4098,0.0667,0.4922,0.1725,0,356.7157,0.0471,0.0824,-18.542,0.034,1,0,0,0,0.0441,0,0,0,-0.0301,0,356.6548,0,0,1,0,0,0,0,0,0,0,0,1,1,11.0012,8.5938,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.3,-2.72,1.9401,17583.1777,0.7804,0,357099.9688,82,11,318,11,11,2.9038,13.8038,1,0,0,0.7548,13,0,0,3.1837,46.7538,0,325.3904,20300,10000,40.8486,-80.3456,819.4121
196.2,0.4056,13,0,0,-0.3962,30.2718,0,325.3841,20.3,0.239,10000,40.84862882,-80.34562148,42.0625,11.296,0,13.1266,-1.9894,7.5664,-2.9016,0.0139,0.0193,-0.998,0.6646,-0.1946,-0.5762,115.301,0,35.6,36.2,33.1,0,38.2847,0,0,-0.4706,-0.6353,-0.2255,0.6353,0.4255,0,356.8804,0.5608,-0.3157,-18.542,0.034,1,0,0,0,0.2843,0,0,0,0,0,356.971,0,0,1,0,0,0,0,0,0,0,0,1,1,10.7925,8.4232,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.3,-2.7046,1.6469,17543.8457,0.8303,0,357099.9688,82,11,318,11,11,3,13.9,1,0,0,0.8432,13,0,0,-2.0408,30.1804,0,325.3762,20300,10000,40.8486,-80.3456,819.4201
196.25,0.3336,13,0,0,-3.8144,31.6326,0,325.3666,20.3,0.24,10000,40.84862885,-80.34562145,42.0625,11.296,0,13.1555,-2.0092,7.4723,-2.8947,0.0119,0.0172,-0.999,0.6802,-0.2176,-0.5811,115.3531,0,35.6,36.2,33.1,0,38.2698,0,0,-0.7647,-0.7824,-0.4706,0.7824,0.6706,0,357.0765,0.9529,-0.6588,-18.542,0.034,1,0,0,0,0.4804,0,0,0,0,0,357.3473,0,0,1,0,0,0,0,0,0,0,0,1,1,10.6339,8.237,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,-2.3,-2.6844,1.7527,17567.8848,0.8802,0,357099.9688,82,11,318,11,11,3.0962,13.9962,1,0,0,0.6636,13,0,0,-5.3252,32.8696,0,325.3585,20300,10000,40.8486,-80.3456,819.4276
