Time,GPS Speed,GPS Nsat,GPS LatAcc,GPS LonAcc,GPS Slope,GPS Heading,GPS Gyro,GPS Altitude,GPS PosAccuracy,GPS SpdAccuracy,GPS Radius,GPS Latitude,GPS Longitude,LoggerTemp,External Voltage,RPM,F Heave,F Roll,R Heave,R Roll,InlineAcc,LateralAcc,VerticalAcc,RollRate,PitchRate,YawRate,Luminosity,Inverter Enable,D4 Gate Driver B,D3 Module C,D1 Control Board,D4 Torque Shudde,D3 Motor Tempera,D2 Motor Speed,D4 DC Bus Curren,D1 Phase A Curre,D3 Phase C Curre,D2 Phase B Curre,D4 VBC Vq Voltag,D3 VAB Vd Voltag,D2 Output Voltag,D1 DC Bus Voltag,D4 Iq,D3 Id,D2 Flux Feedback,D1 Flux Command,D7 Direction Com,D6 Inverter Enab,D7 BMS Torque Li,D1 Commanded Tor,D2 Torque Feedba,D4 Iq Command,D3 Id Command,Fast Torque Comm,Fast Torque Feed,Fast Motor Speed,Fast DC Bus Volt,Inverter Enable dup 1,Speed Mode Enabl,Direction Comman,Torque Command,Inverter Dischar,Torque Limit Com,Current,Voltage,RDTActive,D3 HV Input Current,SteeringWheelPos,BrakeLightActive,TSAL Active,BrakeSensor1,BrakeSensor2,SpeedFrontRight,SpeedRearLeft,SpeedFrontLeft,SpeedRearRight,SpeedFrontRightMph,SpeedRearLeftMph,SpeedFrontLeftMph,SpeedRearRightMph,FrontLeft,FrontRight,RearLeft,RearRight,Temperature,CoolantTemp,MotorPumpStatus1,MotorPumpStatus2,APPS1,APPS2,LV Current,LV Voltage,HeartBit,Pack Current,Pack Inst Voltag,Pack SOC,Average Temperat,Pack DCL,High Temperature,Low Temperature,High Cell Voltag,Low Cell Voltage,MultiPurpose  01,Maximum Pack Vol,Minimum Cell Vol,GPS Speed,GPS Nsat,GPS LatAcc,GPS LonAcc,GPS Slope,GPS Heading,GPS Gyro,GPS Altitude,GPS PosAccuracy,GPS Radius,GPS Latitude,GPS Longitude,Distance on GPS Speed
87.65,0.0583,14,0,0,-57.4281,-124.3193,0,326.8347,23.8,0.1508,10000,40.84890231,-80.34534173,43.0312,11.272,0,13.8406,-3.4402,10.2828,-2.8012,-0.002,-0.0245,-0.9939,1.0195,-0.2675,-0.7988,40.6979,0,37.3,36.128,36.1,0,38.5,0,0,0.4235,0.5,0.4235,-0.3235,-0.5824,0,0.6176,-1.001,0.2804,-18.542,0.034,1,0,0,0,0.1824,0,0,0,-0.2634,0,0.7237,0,0,1,0,0,0,0,0,0,0,0,0,0,5.24,3.0034,0,0,0,0,0,0,0,0,0,0,0,0,40.1327,0,0,0,-2.02,-2.6548,1.78,18717.2383,0.877,0,333999.9688,43,28,150,41,15,1.0221,18.4779,1,0,0,0.1439,14.06,0,0,-59.2921,-120.0791,0,326.8346,23800,10000,40.8489,-80.3453,64.6282
87.7,0.1055,14,0,0,-43.6255,-64.8206,0,326.8498,23.8,0.1624,10000,40.8489023,-80.34534168,43.0312,11.272,0,13.8234,-3.4832,10.2641,-2.7867,-0.0025,-0.0245,-0.9941,1.0039,-0.2566,-0.7949,40.7109,0,37.3,36.1231,36.1,0,38.5,0,0,0.2765,0.4529,0.2608,-0.9,-0.4451,0,0.7078,-0.7294,0.1647,-18.542,0.034,1,0,0,0,-0.2559,0,0,0,-0.3796,0,0.7301,0,0,1,0,0,0,0,0,0,0,0,0,0,5.24,2.9785,0,0,0,0,0,0,0,0,0,0,0,0,40.1358,0,0,0,-2.02,-2.67,1.9092,18766.4414,0.827,0,333999.9688,43,28,150,41,15,1.0702,18.4298,1,0,0,0.3212,14.56,0,0,-29.1641,-13.8127,0,326.8638,23800,10000,40.8489,-80.3453,64.6306
87.75,0.1848,14,0,0,-13.4976,41.4459,0,326.879,23.8,0.1974,10000,40.84890231,-80.3453416,43.0365,11.272,0,13.825,-3.4672,10.2891,-2.7891,-0.0028,-0.025,-0.9941,1.0278,-0.2442,-0.7832,40.7344,0,37.3,36.1181,36.1,0,38.5,0,0,0.1294,0.1588,0.0157,-0.9,-0.102,0,0.7569,-0.3373,-0.0314,-18.542,0.034,1,0,0,0,-0.0108,0,0,0,-0.1645,0,0.7839,0,0,1,0,0,0,0,0,0,0,0,0,0,5.24,2.9785,0,0,0,0,0,0,0,0,0,0,0,0,40.139,0,0,0,-2.02,-2.6749,2.2169,18877.0195,0.777,0,333999.9688,43,28,150,41,15,1.1,18.4,1,0,0,0.4649,15,0,0,-2.9237,81.6814,0,326.8896,23800,10000,40.8489,-80.3453,64.6344
87.8,0.1837,15,0,0,-4.103,90.2595,0,326.8899,23.8,0.2132,10000,40.84890228,-80.34534158,43.0495,11.272,0,13.8391,-3.4734,10.2953,-2.7812,-0.0027,-0.0251,-0.9937,1.0371,-0.2571,-0.8042,40.7734,0,37.3,36.1131,36.1,0,38.5,0,0,-0.0118,-0.0882,-0.1882,-0.8471,0.1588,0,0.7882,0.0137,-0.1863,-18.542,0.034,1,0,0,0,0.1931,0,0,0,0.2011,0,0.6871,0,0,1,0,0,0,0,0,0,0,0,0,0,5.24,2.9785,0,0,0,0,0,0,0,0,0,0,0,0,40.1421,0,0,0,-2.02,-2.6599,2.3617,18935.4277,0.727,0,333999.9688,43,28,150,41,15,1.1,18.4,1,0,0,0.3609,15,0,0,-5.1916,98.1778,0,326.8901,23800,10000,40.8489,-80.3453,64.6385
87.85,0.1372,15,0,0,-6.3709,106.756,0,326.8903,23.8,0.2182,10000,40.84890221,-80.34534159,43.0625,11.272,0,13.8078,-3.45,10.275,-2.7734,-0.0021,-0.0245,-0.9937,1.0347,-0.2775,-0.8059,40.8125,0,37.3,36.1081,36.1,0,38.5,0,0,-0.1098,0.0098,-0.0902,-0.4059,-0.1843,0,0.6902,0.1118,-0.0882,-18.542,0.034,1,0,0,0,0.1441,0,0,0,0.6312,0,0.5258,0,0,1,0,0,0,0,0,0,0,0,0,0,5.24,2.9986,0,0,0,0,0,0,0,0,0,0,0,0,40.1452,0,0,0,-2.02,-2.65,2.1903,18892.5723,0.677,0,333999.9688,43,28,150,41,15,1.1,18.4,1,0,0,0.2674,15,0,0,-7.3835,97.8663,0,326.8892,23793.999,10000,40.8489,-80.3453,64.6415
87.9,0.1155,15,0,0,-8.2336,33.6098,0,326.8835,23.768,0.2104,10000,40.84890217,-80.34534163,43.0625,11.272,0,13.8422,-3.4695,10.2812,-2.7934,-0.0022,-0.0248,-0.9937,1.0303,-0.2632,-0.7847,40.7865,0,37.3,36.1031,36.1,0,38.5,0,0,-0.2,0.0804,0,0,-0.4725,0,0.6,0.2,0,-18.542,0.034,1,0,0,0,0.1,0,0,0,0.4742,0,0.5903,0,0,1,0,0,0,0,0,0,0,0,0,0,5.24,3.0264,0,0,0,0,0,0,0,0,0,0,0,0,40.1483,0,0,0,-2.02,-2.65,2.028,18864.5723,0.627,0,333999.9688,43,28,150,41,15,1.1,18.4,1,0,0,0.25,15,0,0,-9.0184,-25.7039,0,326.8783,23743.999,10000,40.8489,-80.3453,64.6441
87.95,0.1077,15,0,0,-9.8686,-89.9604,0,326.8726,23.718,0.1954,10000,40.84890213,-80.34534168,43.0625,11.272,0,13.8094,-3.4855,10.2453,-2.8004,-0.0014,-0.0259,-0.9937,1.0205,-0.2576,-0.7786,40.7604,0,37.3019,36.1019,36.1,0,38.4943,0,0,-0.2,-0.1647,0,0,-0.1294,0,0.6,0.2,0,-18.542,0.034,1,0,0,0,0.1,0,0,0,0.2054,0,0.6978,0,0,1,0,0,0,0,0,0,0,0,0,0,5.24,3.0337,0,0,0,0,0,0,0,0,0,0,0,0,40.1515,0,0,0,-2.02,-2.6627,1.8947,18883.6191,0.577,0,333999.9688,43,28,150,41,15,1.1,18.4097,1,0,0,0.228,15,0,0,-11.5035,-120.4511,0,326.8688,23700,10000,40.8489,-80.3453,64.6465
88,0.0889,15,0,0,-16.0376,-59.8082,0,326.8691,23.7,0.1932,10000,40.84890212,-80.34534166,43.0625,11.272,0,13.8391,-3.4855,10.2703,-2.7918,0.0009,-0.0255,-0.9937,1.0088,-0.2891,-0.7861,40.7109,0,37.3069,36.1069,36.1,0,38.4793,0,0,-0.2059,-0.3941,-0.0039,0,0.1961,0,0.598,0.2176,-0.0029,-18.542,0.034,1,0,0,0,0.1059,0,0,0,0.0946,0,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,5.24,3.0337,0,0,0,0,0,0,0,0,0,0,0,0,40.1546,0,0,0,-2.02,-2.6981,1.7709,18892.1543,0.527,0,333999.9688,43,28,150,41,15,1.1,18.4583,1,0,0,0.1719,15,0,0,-20.223,-3.8302,0,326.8694,23700,10000,40.8489,-80.3453,64.6485
88.05,0.0638,15,0,0,-24.7572,56.8127,0,326.8697,23.7,0.1982,10000,40.84890211,-80.3453416,43.0625,11.272,0,13.8031,-3.4766,10.2828,-2.8078,0.0021,-0.0226,-0.9954,0.998,-0.3005,-0.8059,40.6458,0,37.3119,36.1119,36.1,0,38.4643,0,0,-0.3529,-0.2471,-0.102,0,0.098,0,0.549,0.5118,-0.052,-18.542,0.034,1,0,0,0,0.2039,0,0,0,-0.0194,0,0.6935,0,0,1,0,0,0,0,0,0,0,0,0,0,5.2606,3.0131,0,0,0,0,0,0,0,0,0,0,0,0,40.1577,0,0,0,-2.0276,-2.7067,1.7063,18836.1211,0.477,0,333999.9688,43,28,150,41,15,1.1067,18.5,1,0,0,0.1247,15,0,0,-26.5201,99.4778,0,326.8712,23700,10000,40.8489,-80.3453,64.65
88.1,0.0599,15,0,0,-20.5568,102.4312,0,326.8768,23.7,0.2064,10000,40.8489021,-80.34534159,43.0625,11.272,0,13.8391,-3.4684,10.2656,-2.7914,0.0011,-0.0218,-0.9951,1.0156,-0.2781,-0.8018,40.5807,0,37.3169,36.1169,36.1,0,38.4492,0,0,-0.5,-0.1,-0.2,0,0,0,0.5,0.8,-0.1049,-18.542,0.034,1,0,0,0,0.301,0,0,0,-0.1806,0,0.6398,0,0,1,0,0,0,0,0,0,0,0,0,0,5.2885,2.9852,0,0,0,0,0,0,0,0,0,0,0,0,40.1608,0,0,0,-2.0476,-2.6717,1.6416,18780.0859,0.427,0,333999.9688,43,28,150,41,15,1.1548,18.5,1,0,0,0.1425,15,0,0,-15.0523,105.1574,0,326.882,23700,10000,40.8489,-80.3453,64.6514
88.15,0.0679,15,0,0,-9.089,108.1108,0,326.8875,23.7,0.2164,10000,40.84890207,-80.34534161,43.0625,11.272,0,13.8094,-3.4801,10.2734,-2.7938,-0.002,-0.0249,-0.9937,1.0078,-0.2543,-0.7742,40.5156,0,37.3219,36.1219,36.1,0,38.4342,0,0,-0.3529,-0.3941,-0.4941,0.1471,0.3431,0,0.598,0.8,-0.35,-18.542,0.034,1,0,0,0,0.35,0,0,0,-0.3,0.1398,0.614,0,0,1,0,0,0,0,0,0,0,0,0,0,5.274,2.9997,0,0,0,0,0,0,0,0,0,0,0,0,40.164,0,0,0,-2.0523,-2.65,1.6947,18830.4219,0.377,0,333999.9688,43,28,150,41,15,1.1971,18.5,1,0,0,0.1649,15,0,0,-5.2124,108.4653,0,326.8915,23700,10000,40.8489,-80.3453,64.6529
88.2,0.0866,15,0,0,-6.3038,101.1416,0,326.8918,23.7,0.2168,10000,40.84890206,-80.34534158,43.0625,11.272,0,13.8203,-3.4633,10.2734,-2.791,-0.0039,-0.0265,-0.9932,0.9863,-0.2842,-0.7603,40.4505,0,37.3269,36.1269,36.1,0,38.4192,0,0,-0.2059,-0.6882,-0.7882,0.2941,0.6863,0,0.6961,0.8,-0.5951,-18.542,0.034,1,0,0,0,0.399,0,0,0,-0.3,0.6774,0.6677,0,0,1,0,0,0,0,0,0,0,0,0,0,5.2461,3.0276,0,0,0,0,0,0,0,0,0,0,0,0,40.1671,0,0,0,-2.0321,-2.65,1.7737,18904.1055,0.327,0,333999.9688,43,28,150,41,15,1.149,18.5,1,0,0,0.2205,15,0,0,-7.3113,94.3812,0,326.8921,23700,10000,40.8489,-80.3453,64.6548
88.25,0.1115,15,0,0,-8.4027,87.0575,0,326.8925,23.7,0.2118,10000,40.84890206,-80.34534152,43.0625,11.272,0,13.8156,-3.4531,10.2594,-2.8027,-0.0036,-0.025,-0.9941,0.9941,-0.3129,-0.7693,40.3646,0,37.3319,36.1319,36.1,0,38.4042,0.4706,0,0.0353,-0.1353,-0.4235,0.1588,0.0412,0,0.6059,0.1755,-0.3118,-18.542,0.034,1,0,0,0,0.1118,0,0,0,-0.2355,0.7849,0.657,0,0,1,0,0,0,0,0,0,0,0,0,0,5.2615,3.0337,0,0,0,0,0,0,0,0,0,0,0,0,40.1702,0,0,0,-2.02,-2.6641,1.8104,18831.8867,0.277,0,333999.9688,43,28,150,41,15,1.101,18.5,1,0,0,0.2674,15,0,0,-8.6748,85.8282,0,326.8927,23700,10000,40.8489,-80.3453,64.6573
88.3,0.1155,15,0,0,-6.5798,102.4727,0,326.8927,23.7,0.2132,10000,40.84890205,-80.3453415,43.0625,11.272,0,13.8703,-3.4754,10.2516,-2.793,-0.0034,-0.023,-0.9941,1.0156,-0.2986,-0.8315,40.2734,0,37.3369,36.1369,36.1,0,38.3892,0.9608,0,0.2804,0.4529,-0.0314,0.0118,-0.6451,0,0.5078,-0.4618,-0.0176,-18.542,0.034,1,0,0,0,-0.1824,0,0,0,-0.0742,0.2473,0.5495,0,0,1,0,0,0,0,0,0,0,0,0,0,5.2891,3.0337,0,0,0,0,0,0,0,0,0,0,0,0,40.1734,0,0,0,-2.02,-2.6995,1.8434,18746.9805,0.227,0,333999.9688,43,28,150,41,15,1.1,18.4529,1,0,0,0.25,15,0,0,-4.6459,117.8368,0,326.8927,23700,10000,40.8489,-80.3453,64.6598
88.35,0.1077,15,0,0,-2.5509,134.4813,0,326.8927,23.7,0.2182,10000,40.84890205,-80.3453415,43.0625,11.272,0,13.8219,-3.4766,10.2703,-2.8027,-0.0036,-0.0235,-0.9937,1.0337,-0.262,-0.8408,40.1771,0,37.3419,36.1419,36.1,0,38.3742,0.549,0,-0.151,0.049,-0.3157,0,-0.3843,0,0.5,0.3214,-0.0913,-18.542,0.034,1,0,0,0,-0.1078,0,0,0,0,0,0.529,0,0,1,0,0,0,0,0,0,0,0,0,0,5.2754,3.0337,0,0,0,0,0,0,0,0,0,0,0,0,40.1765,0,0,0,-2.02,-2.7116,1.9033,18756.666,0.177,0,333999.9688,43,28,150,41,15,1.1,18.4048,1,0,0,0.2427,15,0,0,-1.5822,143.426,0,326.8911,23700,10000,40.8489,-80.3453,64.6623
88.4,0.1239,15,0,0,-3.6693,132.253,0,326.8841,23.7,0.22,10000,40.84890204,-80.34534145,43.0625,11.272,0,13.8234,-3.4703,10.2656,-2.7812,-0.0036,-0.0254,-0.9937,1.0293,-0.2443,-0.8315,40.0729,0,37.3469,36.1469,36.1,0,38.3592,0.0588,0,-0.6412,-0.4412,-0.6588,0,-0.0412,0,0.5,1.1951,-0.1883,-18.542,0.034,1,0,0,0,-0.0098,0,0,0,0,0,0.5828,0,0,1,0,0,0,0,0,0,0,0,0,0,5.2501,3.0337,0,0,0,0,0,0,0,0,0,0,0,0,40.1796,0,0,0,-2.02,-2.6916,1.97,18790,0.127,0,333999.9688,43,28,150,41,15,1.1433,18.4865,1,0,0,0.3092,15,0,0,-5.5958,121.9395,0,326.8777,23700,10000,40.8489,-80.3453,64.6651
88.45,0.1537,15,0,0,-7.6829,110.7665,0,326.8708,23.7,0.22,10000,40.84890203,-80.34534137,43.0625,11.272,0,13.85,-3.4605,10.2531,-2.7758,-0.0026,-0.0255,-0.9937,1.0088,-0.2556,-0.8176,39.9688,0,37.352,36.152,36.1,0,38.3441,0,0,-0.0961,-0.198,0.1627,0.0431,-0.302,0,0.5863,-0.1376,0.1921,-18.542,0.034,1,0,0,0,-0.4412,0,0,0,-0.1462,0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,5.24,3.0337,0,0,0,0,0,0,0,0,0,0,0,0,40.1827,0,0,0,-2.0147,-2.6747,2.06,18820,0.077,0,333999.9688,43,28,150,41,15,1.1913,18.5827,1,0,0,0.3499,15,0,0,-10.5913,89.4535,0,326.8659,23700,10000,40.8489,-80.3453,64.6684
88.5,0.1219,15,0,0,-16.9327,30.616,0,326.8659,23.7,0.2072,10000,40.84890202,-80.34534134,43.0625,11.272,0,13.8219,-3.4703,10.2766,-2.8078,-0.002,-0.0247,-0.9937,1,-0.2737,-0.8062,39.9297,0,37.357,36.157,36.1,0,38.3291,0,0,0.5902,0.1451,1.1431,0.0922,-0.6451,0,0.6843,-1.7713,0.6376,-18.542,0.034,1,0,0,0,-0.9314,0,0,0,-0.3613,0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,5.24,3.0337,0,0,0,0,0,0,0,0,0,0,0,0,40.1859,0,0,0,-2.0021,-2.6621,2.16,18848.5723,0.027,0,333999.9688,43,28,150,41,15,1.1606,18.5606,1,0,0,0.2014,15,0,0,-22.7863,-23.6955,0,326.8659,23700,10000,40.8489,-80.3453,64.6711
88.55,0.0555,15,0,0,-29.1277,-82.533,0,326.8659,23.7,0.1872,10000,40.84890202,-80.34534134,43.0625,11.272,0,13.8359,-3.4602,10.2469,-2.791,-0.0013,-0.0244,-0.9941,1.0049,-0.2771,-0.8022,39.8906,0,37.362,36.162,36.1,0,38.3141,0,0,0.6588,0.2,0.7647,0.1,-0.3294,0,0.7412,-1.5408,0.366,-18.542,0.034,1,0,0,0,-0.7471,0,0,0,-0.3118,0,0.6441,0,0,1,0,0,0,0,0,0,0,0,0,0,5.2552,3.0337,0,0,0,0,0,0,0,0,0,0,0,0,40.1875,0,0,0,-1.9906,-2.6506,2.1,18825.7148,0.0228,0,333999.9688,43,28,150,41,15,1.1125,18.5125,1,0,0,0.0739,15,0,0,-29.833,-120.7428,0,326.8676,23693.999,10000,40.8489,-80.3453,64.6725
88.6,0.039,15,0,0,-13.8654,-109.8065,0,326.8749,23.668,0.1896,10000,40.84890203,-80.34534136,43.0625,11.272,0,13.8531,-3.4684,10.2578,-2.7852,-0.0007,-0.0248,-0.9941,1.0107,-0.2788,-0.8003,39.9453,0,37.367,36.167,36.1,0,38.2991,0,0,0.6098,0.2,0.1275,0.1,0.1118,0,0.7902,-1.0068,-0.0223,-18.542,0.034,1,0,0,0,-0.4529,0,0,0,-0.2043,0,0.6978,0,0,1,0,0,0,0,0,0,0,0,0,0,5.2805,3.0337,0,0,0,0,0,0,0,0,0,0,0,0,40.1875,0,0,0,-2.0058,-2.6658,1.9333,18768.5723,0.0723,0,333999.9688,43,28,150,41,15,1.1,18.4644,1,0,0,0.0998,15,0,0,0.874,-99.7114,0,326.8816,23643.999,10000,40.8489,-80.3453,64.6735
88.65,0.0506,15,0,0,16.8417,-88.775,0,326.8889,23.618,0.2046,10000,40.84890204,-80.34534138,43.0625,11.272,0,13.8297,-3.4695,10.2531,-2.8012,-0.0009,-0.0252,-0.9946,0.9915,-0.2845,-0.8071,40.0625,0,37.372,36.172,36.1,0,38.2841,0,0,0.0902,-0.0745,-0.3922,0.1784,0.3961,0,0.7608,0.0901,-0.2584,-18.542,0.034,1,0,0,0,0.0824,0,0,0,-0.0968,0,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,5.2883,3.0337,0,0,0,0,0,0,0,0,0,0,0,0,40.1875,0,0,0,-2.0212,-2.68,1.8667,18744.7617,0.1218,0,333999.9688,43,28,150,41,15,1.1,18.4163,1,0,0,0.1431,15,0,0,26.4374,-69.7396,0,326.8942,23600,10000,40.8489,-80.3453,64.6747
88.7,0.1036,15,0,0,20.1158,-20.062,0,326.8952,23.6,0.2132,10000,40.84890203,-80.34534127,43.0599,11.272,0,13.8469,-3.4613,10.2781,-2.798,-0.0012,-0.0245,-0.9946,1.0098,-0.2803,-0.813,40.1927,0,37.377,36.177,36.1,0,38.2691,0,0,-0.5471,-0.4176,-0.8824,0.2765,0.6412,0,0.7118,1.3277,-0.4564,-18.542,0.034,1,0,0,0,0.6706,0,0,0,0.0054,0,0.6892,0,0,1,0,0,0,0,0,0,0,0,0,0,5.272,3.0337,0,0,0,0,0,0,0,0,0,0,0,0,40.1875,0,0,0,-2.0412,-2.68,1.9,18754.2852,0.1713,0,333999.9688,43,28,150,41,15,1.1,18.4,1,0,0,0.3138,15,0,0,14.2805,25.7944,0,326.8961,23600,10000,40.8489,-80.3453,64.6771
88.75,0.18,15,0,0,7.9589,75.4721,0,326.8971,23.6,0.2182,10000,40.84890202,-80.34534109,43.0469,11.272,0,13.825,-3.4719,10.2828,-2.8066,-0.001,-0.0245,-0.9941,1.0171,-0.2794,-0.824,40.375,0,37.382,36.182,36.1,0,38.2541,0,0,-0.0667,0.0961,-0.3667,0.3,0.3275,0,0.6627,0.3,-0.2324,-18.542,0.034,1,0,0,0,0.15,0,0,0,0.0591,0,0.5817,0,0,1,0,0,0,0,0,0,0,0,0,0,5.2557,3.0337,0,0,0,0,0,0,0,0,0,0,0,0,40.1875,0,0,0,-2.0588,-2.68,2.0019,18780.9531,0.2208,0,333999.9688,43,28,150,41,15,1.1,18.4,1,0,0,0.4474,15,0,0,3.2004,111.1752,0,326.8952,23600,10000,40.8489,-80.3453,64.6807
88.8,0.1678,15,0,0,1.545,116.856,0,326.8843,23.6,0.22,10000,40.848902,-80.34534101,43.0339,11.272,0,13.8344,-3.4789,10.2641,-2.8,-0.0001,-0.0254,-0.9941,1.0107,-0.272,-0.8296,40.5573,0,37.387,36.187,36.1,0,38.239,0,0,0.7667,0.8804,0.4667,0.3,-0.1627,0,0.6137,-1.3667,0.1108,-18.542,0.034,1,0,0,0,-0.6833,0,0,0,0.1258,0,0.5129,0,0,1,0,0,0,0,0,0,0,0,0,0,5.24,3.0326,0,0,0,0,0,0,0,0,0,0,0,0,40.1875,0,0,0,-2.0386,-2.68,2.2067,18833.334,0.2703,0,333999.9688,43,28,150,41,15,1.1,18.4,1,0,0,0.309,15,0,0,0.017,122.0998,0,326.8742,23600,10000,40.8489,-80.3453,64.6844
88.85,0.106,15,0,0,-1.6384,127.7805,0,326.8633,23.6,0.22,10000,40.84890199,-80.34534098,43.0312,11.2693,0,13.8734,-3.4695,10.2703,-2.8051,-0.0001,-0.0251,-0.9941,0.9844,-0.2787,-0.8333,40.7604,0,37.392,36.192,36.1,0,38.224,0,0,0.5765,0.6059,0.1706,0.3706,-0.2294,0,0.6353,-0.8569,-0.0539,-18.542,0.034,1,0,0,0,-0.4284,0,0,0,0.2333,0,0.5667,0,0,1,0,0,0,0,0,0,0,0,0,0,5.24,3.0047,0,0,0,0,0,0,0,0,0,0,0,0,40.1875,0,0,0,-2.02,-2.6816,2.2693,18850.1895,0.3198,0,333999.9688,43,28,150,41,15,1.1,18.4,1,0,0,0.1935,15,0,0,-2.6183,122.317,0,326.8557,23600,10000,40.8489,-80.3453,64.6869
88.9,0.0987,15,0,0,-1.8984,81.5995,0,326.8555,23.6,0.22,10000,40.84890202,-80.34534097,43.0312,11.266,0,13.825,-3.466,10.2672,-2.7914,0.0002,-0.0249,-0.9941,0.9385,-0.2861,-0.8232,40.9688,0,37.397,36.197,36.1,0,38.209,0,0,-0.0118,-0.0804,-0.5647,0.4686,-0.1314,0,0.6843,0.4176,-0.3971,-18.542,0.034,1,0,0,0,0.2088,0,0,0,0.2387,0.2043,0.5796,0,0,1,0,0,0,0,0,0,0,0,0,0,5.2417,2.9802,0,0,0,0,0,0,0,0,0,0,0,0,40.1875,0,0,0,-2.02,-2.7018,2.0005,18784.1504,0.3693,0,333999.9688,43,28,150,41,15,1.124,18.4,1,0,0,0.2458,15,0,0,-1.2339,44.0141,0,326.8552,23600,10000,40.8489,-80.3453,64.6891
88.95,0.122,15,0,0,-0.514,3.2965,0,326.855,23.6,0.22,10000,40.84890209,-80.34534096,43.0365,11.2653,0,13.8203,-3.4688,10.2688,-2.8094,-0.0009,-0.0248,-0.9951,0.9319,-0.3052,-0.8027,41.1667,0,37.398,36.198,36.1,0,38.21,0.3333,0,-0.1,-0.2,-0.5333,0.2667,-0.2333,0,0.6333,0.4225,-0.3284,-18.542,0.034,1,0,0,0,0.2284,0,0,0,0.0774,0.7419,0.5258,0,0,1,0,0,0,0,0,0,0,0,0,0,5.2695,3.0081,0,0,0,0,0,0,0,0,0,0,0,0,40.1875,0,0,0,-2.022,-2.718,1.7918,18735.0469,0.4188,0,333999.9688,43,28,150,41,15,1.1721,18.4,1,0,0,0.288,15,0,0,0.7399,-23.9007,0,326.8562,23600,10000,40.8489,-80.3453,64.6918
89,0.1215,15,0,0,4.0141,-19.6026,0,326.8621,23.6,0.2168,10000,40.84890209,-80.34534093,43.0495,11.2687,0,13.8297,-3.4914,10.2766,-2.8004,-0.0027,-0.0217,-0.9932,0.9814,-0.2903,-0.8159,41.349,0,37.393,36.193,36.1,0,38.2349,0.8235,0,0.0471,-0.0529,-0.1412,-0.0765,-0.4294,0,0.5353,-0.1167,-0.0833,-18.542,0.034,1,0,0,0,-0.0167,0,0,0,-0.1398,0.7204,0.528,0,0,1,0,0,0,0,0,0,0,0,0,0,5.293,3.0337,0,0,0,0,0,0,0,0,0,0,0,0,40.1875,0,0,0,-2.042,-2.698,1.8572,18763.084,0.4683,0,333999.9688,43,28,150,41,15,1.2,18.4202,1,0,0,0.2568,15,0,0,7.0364,-15.6351,0,326.8676,23600,10000,40.8489,-80.3453,64.6945
89.05,0.1075,15,0,0,10.3105,-11.3371,0,326.8735,23.6,0.2118,10000,40.84890206,-80.34534089,43.0625,11.272,0,13.8203,-3.466,10.2469,-2.8074,-0.0039,-0.022,-0.9927,1.0522,-0.2719,-0.8169,41.5312,0,37.388,36.188,36.1,0,38.2599,1,0,0.2882,0.251,0.1882,-0.1373,-0.5,0,0.5314,-0.6882,0,-18.542,0.034,1,0,0,0,-0.0029,0,0,0,-0.4086,0.1828,0.5817,0,0,1,0,0,0,0,0,0,0,0,0,0,5.2654,3.0337,0,0,0,0,0,0,0,0,0,0,0,0,40.1875,0,0,0,-2.058,-2.68,1.9144,18789.2305,0.5178,0,333999.9688,43,28,150,41,15,1.2,18.4683,1,0,0,0.2229,15,0,0,12.309,0.0564,0,326.8767,23600,10000,40.8489,-80.3453,64.6968
89.1,0.0872,15,0,0,11.1467,36.5337,0,326.8731,23.6,0.21,10000,40.84890205,-80.34534087,43.0625,11.2687,0,13.8328,-3.4816,10.2641,-2.8121,-0.0031,-0.0264,-0.9941,1.0791,-0.2644,-0.8096,41.7135,0,37.383,36.183,36.1,0,38.2848,1,0,0.5824,0.6431,0.4824,-0.0392,-0.5,0,0.5804,-1.2765,0,-18.542,0.034,1,0,0,0,0.1441,0,0,0,-0.6065,0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,5.24,3.0337,0,0,0,0,0,0,0,0,0,0,0,0,40.1875,0,0,0,-2.0378,-2.68,1.775,18770,0.5673,0,333999.9688,43,28,150,41,15,1.1837,18.5,1,0,0,0.1695,15,0,0,10.0737,70.205,0,326.8697,23600,10000,40.8489,-80.3453,64.6988
89.15,0.0634,15,0,0,8.9114,106.6823,0,326.8661,23.6,0.21,10000,40.84890204,-80.34534086,43.0625,11.2653,0,13.8578,-3.4766,10.2766,-2.8023,-0.0043,-0.0272,-0.9944,1.0459,-0.3239,-0.8271,41.8958,0,37.378,36.178,36.1,0,38.3098,0.7059,0,0.2882,0.4176,0.2765,0.0882,-0.0882,0,0.6,-0.7098,0,-18.542,0.034,1,0,0,0,0.2912,0,0,0,-0.7677,0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,5.24,3.0337,0,0,0,0,0,0,0,0,0,0,0,0,40.1875,0,0,0,-2.0224,-2.6824,1.6356,18750.7695,0.6168,0,333999.9688,43,28,150,41,15,1.1356,18.5,1,0,0,0.1204,15,0,0,7.5504,115.7259,0,326.8627,23600,10000,40.8489,-80.3453,64.7003
