"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","LoggerTemp","External Voltage","RPM","F Heave","F Roll","R Heave","R Roll","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","Luminosity","Inverter Enable","D4 Gate Driver B","D3 Module C","D1 Control Board","D4 Torque Shudde","D3 Motor Tempera","D2 Motor Speed","D4 DC Bus Curren","D1 Phase A Curre","D3 Phase C Curre","D2 Phase B Curre","D4 VBC Vq Voltag","D3 VAB Vd Voltag","D2 Output Voltag","D1 DC Bus Voltag","D4 Iq","D3 Id","D2 Flux Feedback","D1 Flux Command","D7 Direction Com","D6 Inverter Enab","D7 BMS Torque Li","D1 Commanded Tor","D2 Torque Feedba","D4 Iq Command","D3 Id Command","Fast Torque Comm","Fast Torque Feed","Fast Motor Speed","Fast DC Bus Volt","Inverter Enable dup 1","Speed Mode Enabl","Direction Comman","Torque Command","Inverter Dischar","Torque Limit Com","Current","Voltage","RDTActive","D3 HV Input Current","SteeringWheelPos","BrakeLightActive","TSAL Active","BrakeSensor1","BrakeSensor2","SpeedFrontRight","SpeedRearLeft","SpeedFrontLeft","SpeedRearRight","SpeedFrontRightMph","SpeedRearLeftMph","SpeedFrontLeftMph","SpeedRearRightMph","FrontLeft","FrontRight","RearLeft","RearRight","Temperature","CoolantTemp","MotorPumpStatus1","MotorPumpStatus2","APPS1","APPS2","LV Current","LV Voltage","HeartBit","Pack Current","Pack Inst Voltag","Pack SOC","Average Temperat","Pack DCL","High Temperature","Low Temperature","High Cell Voltag","Low Cell Voltage","MultiPurpose  01","Maximum Pack Vol","Minimum Cell Vol","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"65.450","0.0848","11","0.0000","0.0000","3.5411","92.4786","0.0000","327.7809","33.7000","0.2308","10000.0000","40.84879774","-80.34582111","39.3125","11.3280","0.0000","7.5906","-2.9145","6.6914","-2.7621","-0.0098","0.0238","-0.9956","0.3656","-0.1281","-0.4330","59.8958","0.0000","29.9000","27.7000","29.1797","0.0000","26.7203","0.0000","0.0000","-0.5480","0.0784","-0.4216","0.1206","0.1216","0.0000","0.7422","-0.6408","-0.7262","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.0431","0.0000","0.0000","0.0000","-0.6806","0.0000","0.7032","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-3.0060","-3.3100","1.6300","16226.5713","0.4018","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6000","19.9000","1.0000","0.0000","0.0000","0.1680","11.0000","0.0000","0.0000","6.8099","46.2386","0.0000","327.7888","33686.0010","10000.0000","40.8488","-80.3458"
"65.500","0.0759","11","0.0000","0.0000","8.4931","23.1862","0.0000","327.7915","33.6730","0.2400","10000.0000","40.84879768","-80.34582117","39.3125","11.3280","0.0000","7.5828","-2.9344","6.7148","-2.7453","-0.0098","0.0238","-0.9961","0.3916","-0.1292","-0.4268","59.8828","0.0000","29.9000","27.7000","29.1748","0.0000","26.7253","0.0000","0.0000","-1.1853","-0.4118","-0.9118","-0.3206","0.6118","0.0000","0.7912","-1.3689","-1.5515","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.0922","0.0000","0.0000","0.0000","-0.3581","0.0000","0.7570","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-2.9860","-3.3100","1.6300","16308.1133","0.4516","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5990","19.9000","1.0000","0.0000","0.0000","0.1752","11.0000","0.0000","0.0000","13.2838","-42.4245","0.0000","327.7993","33636.0010","10000.0000","40.8488","-80.3458"
"65.550","0.0792","11","0.0000","0.0000","14.9670","-65.4769","0.0000","327.8021","33.6230","0.2400","10000.0000","40.84879760","-80.34582126","39.3125","11.3280","0.0000","7.5859","-2.9199","6.6875","-2.7605","-0.0097","0.0237","-0.9958","0.4086","-0.1399","-0.4236","59.8698","0.0000","29.9000","27.7000","29.1698","0.0000","26.7302","0.0000","0.0000","-0.7373","-0.2990","-0.5980","-0.2392","0.3784","0.0000","0.8804","-1.1347","-1.3752","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.1824","0.0000","0.0000","0.0000","-0.0892","0.0000","0.7892","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-2.9800","-3.2994","1.6300","16393.0195","0.5015","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5505","19.9000","1.0000","0.0000","0.0000","0.1972","11.0000","0.0000","0.0000","16.2596","-96.5926","0.0000","327.8089","33600.0000","10000.0000","40.8488","-80.3458"
"65.600","0.0951","11","0.0000","0.0000","14.6945","-87.6139","0.0000","327.8107","33.6000","0.2292","10000.0000","40.84879757","-80.34582130","39.3125","11.3280","0.0000","7.5867","-2.9363","6.7234","-2.7461","-0.0097","0.0241","-0.9956","0.3955","-0.1575","-0.4360","59.8568","0.0000","29.9000","27.7000","29.1648","0.0000","26.7352","0.0000","0.0000","-0.0510","-0.0539","-0.1078","-0.0431","-0.0137","0.0000","0.9784","-0.6891","-0.9792","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.2804","0.0000","0.0000","0.0000","-0.0355","0.0000","0.7355","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-2.9800","-3.2842","1.7374","16428.5176","0.5513","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5019","19.9000","1.0000","0.0000","0.0000","0.2571","11.0000","0.0000","0.0000","10.2400","-62.0593","0.0000","327.8159","33600.0000","10000.0000","40.8488","-80.3458"
"65.650","0.1219","11","0.0000","0.0000","8.6750","-53.0806","0.0000","327.8177","33.6000","0.2092","10000.0000","40.84879757","-80.34582131","39.3125","11.3280","0.0000","7.5742","-2.9113","6.6570","-2.7711","-0.0098","0.0241","-0.9961","0.3961","-0.1490","-0.4514","59.8438","0.0000","29.9000","27.7000","29.1598","0.0000","26.7402","0.0000","0.0000","-0.0147","-0.0765","-0.2294","0.1912","-0.1000","0.0000","0.8471","-0.6392","-0.5471","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.3000","0.0000","0.0000","0.0000","0.1280","0.0000","0.6817","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1991","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-2.9668","-3.2668","1.8717","16451.6660","0.6012","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5462","19.9923","1.0000","0.0000","0.0000","0.2835","11.0000","0.0000","0.0000","7.5914","-46.8646","0.0000","327.8260","33600.0000","10000.0000","40.8488","-80.3458"
"65.700","0.1198","11","0.0000","0.0000","9.1565","-55.8433","0.0000","327.8307","33.6000","0.2081","10000.0000","40.84879753","-80.34582134","39.3255","11.3280","0.0000","7.5766","-2.9371","6.7273","-2.7727","-0.0100","0.0237","-0.9961","0.3884","-0.1505","-0.4573","59.8177","0.0000","29.9000","27.7000","29.1548","0.0000","26.7452","0.0000","0.0000","-0.1618","-0.1745","-0.5235","0.4363","-0.1000","0.0000","0.6510","-0.6882","-0.1059","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.3000","0.0000","0.0000","0.0000","0.5043","0.0000","0.6280","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2234","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-2.9484","-3.2484","1.7864","16379.2236","0.6510","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5942","20.0885","1.0000","0.0000","0.0000","0.2236","11.0000","0.0000","0.0000","13.6110","-81.3979","0.0000","327.8442","33600.0000","10000.0000","40.8488","-80.3458"
"65.750","0.0930","11","0.0000","0.0000","15.1761","-90.3766","0.0000","327.8489","33.6000","0.2231","10000.0000","40.84879745","-80.34582138","39.3385","11.3280","0.0000","7.6047","-2.9285","6.7055","-2.7621","-0.0103","0.0239","-0.9961","0.3743","-0.1614","-0.4447","59.7917","0.0000","29.9000","27.7000","29.1498","0.0000","26.7502","0.0000","0.0000","-0.3814","-0.2000","-0.4549","0.3186","0.0088","0.0000","0.6725","-0.3647","0.1863","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.1510","0.0000","0.0000","0.0000","0.5452","0.0000","0.6000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2323","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-2.9616","-3.2589","1.5777","16253.0098","0.7009","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6000","20.0577","1.0000","0.0000","0.0000","0.1840","11.0000","0.0000","0.0000","15.8966","-104.3869","0.0000","327.8559","33600.0000","10000.0000","40.8488","-80.3458"
"65.800","0.0838","11","0.0000","0.0000","13.9945","-102.6459","0.0000","327.8546","33.6000","0.2300","10000.0000","40.84879743","-80.34582145","39.3359","11.3280","0.0000","7.5969","-2.9348","6.6664","-2.7816","-0.0102","0.0241","-0.9956","0.3640","-0.1643","-0.4570","59.7734","0.0000","29.9000","27.7000","29.1448","0.0000","26.7552","0.0000","0.0000","-0.6265","-0.2000","-0.2588","0.0735","0.1559","0.0000","0.7706","0.0765","0.4314","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.0451","0.0000","0.0000","0.0000","0.2226","0.0000","0.6000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2082","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-3.0016","-3.2939","1.4707","16186.1904","0.7507","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6000","20.0096","1.0000","0.0000","0.0000","0.1970","11.0000","0.0000","0.0000","8.5808","-97.6907","0.0000","327.8509","33600.0000","10000.0000","40.8488","-80.3458"
"65.850","0.0896","11","0.0000","0.0000","6.6787","-95.9496","0.0000","327.8496","33.6000","0.2300","10000.0000","40.84879747","-80.34582156","39.3229","11.3280","0.0000","7.5797","-2.9207","6.7102","-2.7809","-0.0101","0.0241","-0.9961","0.3640","-0.1779","-0.4679","59.7604","0.0000","29.9000","27.7000","29.1398","0.0000","26.7602","0.0000","0.0000","-0.7000","-0.4059","-0.3029","0.2745","0.3716","0.0000","0.7314","-0.1529","0.0059","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.0765","0.0000","0.0000","0.0000","-0.1000","0.0000","0.6333","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1988","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-3.0200","-3.3018","1.4373","16162.3809","0.8006","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6000","19.9615","1.0000","0.0000","0.0000","0.2103","11.0000","0.0000","0.0000","5.1194","-59.2907","0.0000","327.8538","33600.0000","10000.0000","40.8488","-80.3458"
"65.900","0.0957","11","0.0000","0.0000","6.7963","-28.1105","0.0000","327.8598","33.6000","0.2246","10000.0000","40.84879742","-80.34582157","39.3125","11.3280","0.0000","7.6008","-2.9258","6.6969","-2.7520","-0.0099","0.0243","-0.9956","0.3665","-0.1732","-0.4609","59.7500","0.0000","29.9000","27.7000","29.1348","0.0000","26.7652","0.0000","0.0000","-0.7000","-0.7000","-0.4500","0.6667","0.6167","0.0000","0.6333","-0.6431","-0.6804","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.3216","0.0000","0.0000","0.0000","-0.4226","0.0000","0.6871","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2210","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-3.0200","-3.2867","1.5649","16208.8682","0.8504","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6000","19.9135","1.0000","0.0000","0.0000","0.2245","11.0000","0.0000","0.0000","11.5693","60.6332","0.0000","327.8770","33600.0000","10000.0000","40.8488","-80.3458"
"65.950","0.1020","11","0.0000","0.0000","13.2462","91.8134","0.0000","327.8830","33.6000","0.2146","10000.0000","40.84879730","-80.34582151","39.3125","11.3280","0.0000","7.5797","-2.9262","6.6875","-2.7625","-0.0099","0.0244","-0.9956","0.3792","-0.1682","-0.4573","59.7500","0.0000","29.9000","27.7000","29.1298","0.0000","26.7702","0.0000","0.0000","-0.5382","-0.8971","-0.5971","0.4765","0.7000","0.0000","0.6324","-0.6000","-0.7333","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.3000","0.0000","0.0000","0.0000","-0.2140","0.0000","0.7000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2366","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-3.0087","-3.2687","1.8668","16331.5098","0.9003","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5660","19.9340","1.0000","0.0000","0.0000","0.2376","11.0000","0.0000","0.0000","14.1187","113.6498","0.0000","327.8891","33600.0000","10000.0000","40.8488","-80.3458"
"66.000","0.1074","11","0.0000","0.0000","12.1738","82.7018","0.0000","327.8849","33.6000","0.2181","10000.0000","40.84879728","-80.34582155","39.3125","11.3280","0.0000","7.5805","-2.9359","6.6648","-2.7820","-0.0099","0.0241","-0.9956","0.3853","-0.1608","-0.4714","59.7500","0.0000","29.9000","27.7000","29.1249","0.0000","26.7752","0.0000","0.0000","-0.2931","-1.0441","-0.7441","-0.0137","0.7000","0.0000","0.6814","-0.3059","-0.4882","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.1529","0.0000","0.0000","0.0000","0.1624","0.0000","0.7000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2122","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-2.9885","-3.2485","2.0480","16396.2852","0.9501","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5189","19.9811","1.0000","0.0000","0.0000","0.2478","11.0000","0.0000","0.0000","6.6383","-5.3810","0.0000","327.8727","33600.0000","10000.0000","40.8488","-80.3458"
"66.050","0.1120","11","0.0000","0.0000","4.6934","-36.3290","0.0000","327.8685","33.6000","0.2331","10000.0000","40.84879735","-80.34582170","39.3125","11.3280","0.0000","7.5938","-2.9172","6.6867","-2.7684","-0.0101","0.0239","-0.9956","0.3750","-0.1637","-0.4769","59.7396","0.0000","29.9000","27.7000","29.1199","0.0000","26.7801","0.0000","0.0000","-0.3824","-1.0088","-0.5569","-0.2608","0.4569","0.0000","0.7000","-0.2000","-0.5255","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.0373","0.0000","0.0000","0.0000","0.1516","0.0000","0.5548","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0375","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-2.9800","-3.2693","2.0147","16358.1904","1.0000","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5000","19.9709","1.0000","0.0000","0.0000","0.2751","11.0000","0.0000","0.0000","0.7283","-66.2418","0.0000","327.8563","33586.7920","10000.0000","40.8488","-80.3458"
"66.100","0.1323","11","0.0000","0.0000","0.1810","-40.3004","0.0000","327.8515","33.5730","0.2400","10000.0000","40.84879742","-80.34582171","39.3125","11.3280","0.0000","7.5984","-2.9270","6.6859","-2.7695","-0.0103","0.0236","-0.9956","0.3716","-0.1693","-0.4971","59.7266","0.0000","29.9000","27.7000","29.1149","0.0000","26.7851","0.0000","0.0000","-0.6765","-0.8618","-0.1647","-0.3588","0.0647","0.0000","0.7000","-0.2000","-0.7216","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.0608","0.0000","0.0000","0.0000","0.0849","0.0000","0.4108","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0617","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-2.9800","-3.3197","1.9458","16321.4150","0.9501","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5000","19.9223","1.0000","0.0000","0.0000","0.3465","11.0000","0.0000","0.0000","-1.1435","22.4773","0.0000","327.8398","33539.6216","10000.0000","40.8488","-80.3458"
"66.150","0.1662","11","0.0000","0.0000","-1.8032","53.7418","0.0000","327.8339","33.5230","0.2400","10000.0000","40.84879750","-80.34582161","39.3177","11.3280","0.0000","7.6016","-2.9113","6.7000","-2.7586","-0.0101","0.0238","-0.9956","0.3793","-0.1787","-0.4990","59.7188","0.0000","29.9000","27.7000","29.1099","0.0000","26.7901","0.0000","0.0000","-0.7716","-0.7147","-0.2275","-0.3431","-0.0716","0.0000","0.7000","-0.4941","-0.8588","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.0471","0.0000","0.0000","0.0000","-0.2914","0.0000","0.6796","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1956","3.0781","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-2.9940","-3.3560","1.7760","16288.3965","0.9002","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5262","19.9000","1.0000","0.0000","0.0000","0.3780","11.0000","0.0000","0.0000","-3.0817","82.5491","0.0000","327.8270","33500.0000","10000.0000","40.8488","-80.3458"
"66.200","0.1387","11","0.0000","0.0000","-3.9503","48.2251","0.0000","327.8296","33.5000","0.2400","10000.0000","40.84879751","-80.34582161","39.3307","11.3280","0.0000","7.6141","-2.9141","6.7148","-2.7535","-0.0102","0.0240","-0.9956","0.3853","-0.1820","-0.4666","59.7188","0.0000","29.9000","27.7000","29.1049","0.0000","26.7951","0.0000","0.0000","-0.7225","-0.5676","-0.6196","-0.2451","-0.0225","0.0000","0.7000","-0.9843","-0.9569","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.2922","0.0000","0.0000","0.0000","-0.6194","0.0000","0.8710","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2200","3.0537","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-3.0290","-3.3710","1.6914","16281.1318","0.8503","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5748","19.9000","1.0000","0.0000","0.0000","0.1998","11.0000","0.0000","0.0000","-5.3677","-7.7772","0.0000","327.8338","33500.0000","10000.0000","40.8488","-80.3458"
"66.250","0.0590","11","0.0000","0.0000","-6.2364","-42.1012","0.0000","327.8364","33.5000","0.2400","10000.0000","40.84879745","-80.34582169","39.3438","11.3280","0.0000","7.5992","-2.9172","6.6836","-2.7695","-0.0102","0.0239","-0.9956","0.4049","-0.1773","-0.4446","59.7188","0.0000","29.9000","27.7000","29.1001","0.0000","26.7999","0.0000","0.0000","-0.7265","-0.5794","-0.8000","-0.2529","0.0000","0.0000","0.6735","-0.8706","-0.6980","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.2902","0.0000","0.0000","0.0000","-0.7269","0.0000","0.7097","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2356","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-3.0439","-3.3739","2.1301","16432.0762","0.8004","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6229","19.9229","1.0000","0.0000","0.0000","0.0610","11.0000","0.0000","0.0000","-5.5121","-79.3535","0.0000","327.8435","33500.0000","10000.0000","40.8488","-80.3458"
"66.300","0.0389","11","0.0000","0.0000","-1.2944","-69.1463","0.0000","327.8531","33.5000","0.2292","10000.0000","40.84879739","-80.34582175","39.3438","11.3280","0.0000","7.6031","-2.9250","6.6969","-2.7617","-0.0103","0.0236","-0.9956","0.3965","-0.1586","-0.4390","59.7057","0.0000","29.9000","27.7000","29.1051","0.0000","26.7949","0.0000","0.0000","-0.7755","-0.7265","-0.8000","-0.3510","0.0000","0.0000","0.6245","-0.2824","-0.1588","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.0941","0.0000","0.0000","0.0000","-0.6968","0.0000","0.6000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2112","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-3.0288","-3.3588","2.5552","16577.9043","0.7505","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6705","19.9705","1.0000","0.0000","0.0000","0.1296","11.0000","0.0000","0.0000","5.5870","-52.4925","0.0000","327.8687","33500.0000","10000.0000","40.8488","-80.3458"
"66.350","0.0696","11","0.0000","0.0000","9.8047","-42.2854","0.0000","327.8783","33.5000","0.2092","10000.0000","40.84879731","-80.34582180","39.3438","11.3280","0.0000","7.5953","-2.9180","6.7195","-2.7406","-0.0103","0.0234","-0.9956","0.3885","-0.1418","-0.4299","59.6927","0.0000","29.9000","27.7000","29.1101","0.0000","26.7899","0.0000","0.0000","-0.4814","-0.4324","-0.4569","-0.4735","-0.1225","0.0000","0.6000","0.2039","0.2529","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.1020","0.0000","0.0000","0.0000","-0.3742","0.0000","0.6000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-3.0079","-3.3394","2.3171","16473.1426","0.7006","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6631","20.0000","1.0000","0.0000","0.0000","0.2067","11.0000","0.0000","0.0000","13.7882","-37.0008","0.0000","327.8886","33500.0000","10000.0000","40.8488","-80.3458"
"66.400","0.1131","11","0.0000","0.0000","11.1232","-53.7954","0.0000","327.8854","33.5000","0.2135","10000.0000","40.84879728","-80.34582188","39.3438","11.3280","0.0000","7.5977","-2.9234","6.6469","-2.7367","-0.0100","0.0235","-0.9956","0.4031","-0.1420","-0.4463","59.6797","0.0000","29.9000","27.7000","29.1151","0.0000","26.7849","0.0000","0.0000","0.1559","0.3029","0.2294","-0.6206","-0.3676","0.0000","0.6000","0.5961","0.5471","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.2980","0.0000","0.0000","0.0000","-0.1505","0.0000","0.6247","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-2.9791","-3.3142","2.0790","16368.3809","0.6507","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5660","20.0000","1.0000","0.0000","0.0000","0.3283","11.0000","0.0000","0.0000","6.7751","-81.1972","0.0000","327.8803","33500.0000","10000.0000","40.8488","-80.3458"
"66.450","0.1674","11","0.0000","0.0000","4.1101","-97.9919","0.0000","327.8771","33.5000","0.2385","10000.0000","40.84879728","-80.34582199","39.3438","11.3280","0.0000","7.6102","-2.9262","6.6937","-2.7715","-0.0102","0.0237","-0.9956","0.3868","-0.1510","-0.4701","59.6667","0.0000","29.9000","27.7000","29.1201","0.0000","26.7799","0.0000","0.0000","0.0265","0.3167","0.1490","-0.5196","-0.2294","0.0000","0.6000","0.6118","0.5118","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.3059","0.0000","0.0000","0.0000","-0.0430","0.0000","0.6785","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1971","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-2.9504","-3.2891","1.9987","16320.5713","0.6008","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5154","20.0000","1.0000","0.0000","0.0000","0.4099","11.0000","0.0000","0.0000","1.3932","-96.7312","0.0000","327.8752","33500.0000","10000.0000","40.8488","-80.3458"
