Time,GPS Speed,GPS Nsat,GPS LatAcc,GPS LonAcc,GPS Slope,GPS Heading,GPS Gyro,GPS Altitude,GPS PosAccuracy,GPS SpdAccuracy,GPS Radius,GPS Latitude,GPS Longitude,LoggerTemp,External Voltage,RPM,F Heave,F Roll,R Heave,R Roll,InlineAcc,LateralAcc,VerticalAcc,RollRate,PitchRate,YawRate,Luminosity,Inverter Enable,D4 Gate Driver B,D3 Module C,D1 Control Board,D4 Torque Shudde,D3 Motor Tempera,D2 Motor Speed,D4 DC Bus Curren,D1 Phase A Curre,D3 Phase C Curre,D2 Phase B Curre,D4 VBC Vq Voltag,D3 VAB Vd Voltag,D2 Output Voltag,D1 DC Bus Voltag,D4 Iq,D3 Id,D2 Flux Feedback,D1 Flux Command,D7 Direction Com,D6 Inverter Enab,D7 BMS Torque Li,D1 Commanded Tor,D2 Torque Feedba,D4 Iq Command,D3 Id Command,Fast Torque Comm,Fast Torque Feed,Fast Motor Speed,Fast DC Bus Volt,Inverter Enable dup 1,Speed Mode Enabl,Direction Comman,Torque Command,Inverter Dischar,Torque Limit Com,Current,Voltage,RDTActive,D3 HV Input Current,SteeringWheelPos,BrakeLightActive,TSAL Active,BrakeSensor1,BrakeSensor2,SpeedFrontRight,SpeedRearLeft,SpeedFrontLeft,SpeedRearRight,SpeedFrontRightMph,SpeedRearLeftMph,SpeedFrontLeftMph,SpeedRearRightMph,FrontLeft,FrontRight,RearLeft,RearRight,Temperature,CoolantTemp,MotorPumpStatus1,MotorPumpStatus2,APPS1,APPS2,LV Current,LV Voltage,HeartBit,Pack Current,Pack Inst Voltag,Pack SOC,Average Temperat,Pack DCL,High Temperature,Low Temperature,High Cell Voltag,Low Cell Voltage,MultiPurpose  01,Maximum Pack Vol,Minimum Cell Vol,GPS Speed,GPS Nsat,GPS LatAcc,GPS LonAcc,GPS Slope,GPS Heading,GPS Gyro,GPS Altitude,GPS PosAccuracy,GPS Radius,GPS Latitude,GPS Longitude,Distance on GPS Speed
15.55,1.2227,14,-0.0157,0.0043,-7.3148,103.857,0,323.6712,52.968,0.2533,10000,40.84895019,-80.34527264,45.3125,11.288,0,14.232,-3.2326,10.2781,-2.8229,-0.0015,-0.0112,-0.9937,1.1777,-0.2766,-0.6865,48.4156,0,38.6,36.3,37.6,0.0503,40.6,86,0,-0.5686,-0.6961,-0.2686,-0.4324,-3.6716,3,276.2324,1.6412,-1.6294,-18.542,0.034,1,0,0,0,0.8706,0,0,0,-0.3559,86.172,276.0409,0,0,1,0,0,0,0,0,0,0,0,0,1,5.24,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,37.0327,0,0,0,-2.52,-2.75,1.9371,19045.2383,0.5225,0,338099.9688,49.5,27,156,40,14,21,12.8,1,0,0,2.7382,14,-0.0241,0.0102,-7.3762,102.3505,0,323.6655,52887.998,10000,40.8489,-80.3453,12.8027
15.6,1.2262,14,-0.0443,0.0259,-7.4682,100.0908,0,323.6568,52.768,0.2583,10000,40.84895024,-80.34527225,45.3125,11.288,0,14.2,-3.1787,10.2531,-2.8031,0.0005,-0.0057,-0.9927,1.2549,-0.2668,-0.7256,47.9469,0,38.6,36.3,37.6,0.0603,40.6,86.4216,0,-0.8373,-0.9794,-0.6637,0.101,-0.5745,3,281.8373,0.3471,-0.2039,-18.542,0.034,1,0,0,0,0.4824,0,0,0,0.7194,86.7097,281.7935,0,0,1,0,0,0,0,0,0,0,0,0,1,5.24,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,37.0358,0,0,0,-2.5048,-2.7386,2.1086,19097.6191,0.5724,0,338099.9688,49.5,27,156,40,14,21,12.8,1,0,0,2.7485,14,-0.0429,0.0217,-7.5316,98.4612,0,323.6506,52687.998,10000,40.8489,-80.3453,12.8301
15.65,1.2409,14,-0.0503,0.0243,-7.6443,94.9705,0,323.6375,52.568,0.2534,10000,40.84895033,-80.34527184,45.3125,11.288,0,14.2461,-3.1107,10.2875,-2.7869,0.0019,-0.0089,-0.9905,1.3354,-0.3083,-0.7363,47.4781,0,38.6,36.3,37.6,0.0703,40.6,86.9118,0,-1.2294,-1.4206,-1.2029,1.0324,3.6412,3,287.2294,-1.4176,1.6098,-18.542,0.034,1,0,0,0,-0.1059,0,0,0,1.028,87.4946,287.0516,0,0,1,0,0,0,0,0,0,0,0,0,1,5.2604,2.9099,0,0,0,0,0,0,0,0,0,0,0,0,37.0389,0,0,0,-2.4848,-2.7236,2.28,19150,0.6224,0,338099.9688,49.5,27,156,40,14,21,12.8279,1,0,0,2.794,14,-0.0406,0.014,-7.7194,92.6434,0,323.6288,52487.998,10000,40.8489,-80.3453,12.8578
15.7,1.2612,14,-0.0445,0.0108,-7.8321,89.1526,0,323.6157,52.368,0.2434,10000,40.84895044,-80.34527143,45.3125,11.288,0,14.2086,-3.032,10.2664,-2.802,0.0001,-0.013,-0.9946,1.333,-0.3125,-0.6978,47.1497,0,38.6,36.3,37.6,0.0802,40.6,88.2059,0,-0.4559,-0.5755,-0.3755,-0.0863,1.0235,3.0804,291.6569,-1.5765,1.6529,-18.542,0.034,1,0,0,0,-0.4059,0,0,0,0.4366,88.5699,291.729,0,0,1,0,0,0,0,0,0,0,0,0,1,5.288,2.8823,0,0,0,0,0,0,0,0,0,0,0,0,37.0421,0,0,0,-2.4939,-2.7549,2.2419,19178.5723,0.6723,0,338099.9688,49.5,27,156,40,14,21,12.876,1,0,0,2.8257,14,-0.0377,0.0061,-7.9669,87.4592,0,323.6069,52291.001,10000,40.8489,-80.3453,12.8857
15.75,1.2136,14,-0.0298,-0.0026,-8.6761,90.3056,0,323.5936,52.201,0.24,10000,40.84895048,-80.34527111,45.3125,11.288,0,14.2055,-2.9475,10.2734,-2.8012,0.0011,-0.0129,-0.9963,1.2993,-0.2433,-0.644,46.8242,0,38.6,36.3,37.6,0.0902,40.6,89.6765,0,0.5735,0.552,0.752,-1.6549,-3.0941,3.1784,295.8726,-1.4294,1.3588,-18.542,0.034,1,0,0,0,-0.651,0,0,0,0.2,89.9677,295.9226,0,0,1,0,0,0,0,0,0,0,0,0,1,5.2952,2.8957,0,0,0,0,0,0,0,0,0,0,0,0,37.0452,0,0,0,-2.5123,-2.8007,2.2038,19207.1426,0.7223,0,338099.9688,49.5,27,156,40,14,21.024,12.9,1,0,0,2.6406,14,-0.0243,-0.0042,-9.149,92.2033,0,323.5847,52141.001,10000,40.8489,-80.3453,12.9129
15.8,1.1308,14,-0.0104,-0.0159,-9.8582,95.0497,0,323.5714,52.051,0.24,10000,40.84895047,-80.34527084,45.3125,11.288,0,14.2,-2.86,10.2758,-2.8098,-0.0019,-0.0078,-0.9961,1.3115,-0.2146,-0.6309,46.6044,0,38.6,36.3,37.6,0.1002,40.6,91.9118,0,1.0676,0.9912,1.1912,0.5618,-1.9353,3.2382,299.5147,0.3255,0.4765,-18.542,0.034,1,0,0,0,0.1627,0,0,0,0.2,91.5806,299.7936,0,0,1,0,0,0,0,0,0,0,0,0,1,5.2952,2.9236,0,0,0,0,0,0,0,0,0,0,0,0,37.0483,0,0,0,-2.52,-2.7907,2.1133,19148.0742,0.7722,0,338099.9688,49.5,27,156,40,14,21.0721,12.9,1,0,0,2.4865,14,-0.0118,-0.0137,-10.1641,96.4252,0,323.5643,51987.998,10000,40.8489,-80.3453,12.9386
15.85,1.2001,14,-0.0073,-0.0158,-9.2042,94.0513,0,323.5679,51.868,0.24,10000,40.84895052,-80.34527031,45.3125,11.288,0,14.2406,-2.7486,10.2711,-2.8119,-0.0058,-0.0047,-0.9949,1.3818,-0.2089,-0.5072,46.4612,0,38.6,36.3,37.6,0.1102,40.6,94.3627,0,1.4108,1.2363,1.4363,3.8461,0.7118,3.2873,302.9951,2.4824,-0.5529,-18.542,0.034,1,0,0,0,1.2412,0,0,0,-0.1581,92.3979,303.028,0,0,1,0,0,0,0,0,0,0,0,0,1,5.274,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,37.0514,0,0,0,-2.52,-2.7402,2.017,19079.2656,0.8222,0,338099.9688,49.5,27,156,40,14,21.12,12.9,1,0,0,2.8166,14,-0.0124,-0.0091,-8.5642,92.4687,0,323.5703,51787.998,10000,40.8489,-80.3453,12.9653
15.9,1.3477,14,-0.0127,-0.0088,-7.6043,90.0948,0,323.574,51.668,0.24,10000,40.84895059,-80.34526965,45.3125,11.288,0,14.2102,-2.6502,10.257,-2.8102,-0.0054,-0.0078,-0.9917,1.4287,-0.2428,-0.3745,46.3344,0,38.6,36.3,37.6,0.1202,40.6,94.6373,0,1.3186,1.3,1.4275,1.0725,1.4,3.3,305.7137,0.9137,-0.6882,-18.542,0.034,1,0,0,0,0.5314,0,0,0,-0.6419,92.9355,306.0387,0,0,1,0,0,0,0,0,0,0,0,0,1,5.2461,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,37.0546,0,0,0,-2.508,-2.72,2.1158,19108.9316,0.8721,0,338099.9688,49.5,27,156,40,14,21.1676,12.9,1,0,0,3.1175,14,-0.0129,-0.0043,-7.0991,88.8548,0,323.5759,51587.998,10000,40.8489,-80.3453,12.9947
15.95,1.3516,14,-0.0151,0.0019,-7.4867,89.9075,0,323.5743,51.468,0.2334,10000,40.84895059,-80.34526914,45.3125,11.288,0,14.2148,-2.5996,10.2805,-2.8037,-0.0059,-0.0105,-0.9919,1.439,-0.3029,-0.3179,46.2823,0,38.6,36.3,37.6,0.1301,40.6,94.1471,0,1.0735,1.3,1.3294,-3.8294,1.4,3.3,308.1647,-1.8314,-0.5412,-18.542,0.034,1,0,0,0,-0.7431,0,0,0,-0.2269,93.9462,308.4817,0,0,1,0,0,0,0,0,0,0,0,0,1,5.2615,2.9491,0,0,0,0,0,0,0,0,0,0,0,0,37.0577,0,0,0,-2.488,-2.72,2.2906,19176.8926,0.9221,0,338099.9688,49.5,27,156,40,14,21.2,12.9,1,0,0,2.9607,14,-0.0107,0.004,-7.7452,90.6093,0,323.5733,51387.998,10000,40.8489,-80.3453,13.0248
16,1.2815,14,-0.0159,0.0146,-8.1329,91.662,0,323.5718,51.268,0.2234,10000,40.84895055,-80.34526873,45.3125,11.288,0,14.2227,-2.5371,10.2734,-2.8029,-0.0047,-0.0122,-0.9912,1.4092,-0.3511,-0.2605,46.2302,0,38.6,36.3,37.6,0.1401,40.6,94.3431,0,0.6569,0.8882,0.9569,-1.3882,-0.8304,3.3,310.5814,-1.5765,-0.2529,-18.542,0.034,1,0,0,0,-0.6765,0,0,0,0.3108,95.0107,310.8419,0,0,1,0,0,0,0,0,0,0,0,0,1,5.2891,2.9732,0,0,0,0,0,0,0,0,0,0,0,0,37.0608,0,0,0,-2.4921,-2.7291,2.2802,19146.0586,0.972,0,338099.9688,49.5,27,156,40,14,21.2,12.9,1,0,0,2.8045,14,-0.0077,0.0117,-8.4051,92.2926,0,323.5712,51191.001,10000,40.8489,-80.3453,13.0537
16.05,1.2145,14,-0.0008,0.0133,-8.9306,92.633,0,323.5739,51.101,0.2167,10000,40.84895051,-80.34526831,45.3125,11.288,0,14.2172,-2.4764,10.2633,-2.782,-0.0015,-0.0132,-0.9897,1.3477,-0.3639,-0.2255,46.1578,0,38.6,36.3,37.6,0.1501,40.6,94.8333,0,0.1667,0.3,0.4667,4.2,-4.0167,3.3,312.9833,-0.1549,0.0902,-18.542,0.034,1,0,0,0,-0.0882,0,0,0,0.8484,95.5484,312.9387,0,0,1,0,0,0,0,0,0,0,0,0,1,5.2754,2.9613,0,0,0,0,0,0,0,0,0,0,0,0,37.0625,0,0,0,-2.5123,-2.7442,2.1744,19064.3262,0.978,0,338099.9688,49.5,27,156,40,14,21.2,12.925,1,0,0,2.6581,14,0.0073,0.0102,-9.281,92.86,0,323.5756,51041.001,10000,40.8489,-80.3453,13.0809
16.1,1.149,14,0.0224,0.0048,-9.8065,93.2005,0,323.5783,50.951,0.2117,10000,40.84895048,-80.3452679,45.3125,11.288,0,14.2102,-2.4615,10.2445,-2.8184,0.0008,-0.0112,-0.9917,1.3008,-0.3577,-0.2686,46.0797,0,38.6,36.3,37.6,0.1601,40.6,95.6471,0,-0.3559,-0.2559,-0.25,3.9971,-1.5088,3.3324,315.0294,0.0333,0.9333,-18.542,0.034,1,0,0,0,-0.1,0,0,0,1.1796,96.172,314.9753,0,0,1,0,0,0,0,0,0,0,0,0,1,5.2501,2.9391,0,0,0,0,0,0,0,0,0,0,0,0,37.0625,0,0,0,-2.52,-2.7415,2.1108,19087.4531,0.9281,0,338099.9688,49.5,27,156,40,14,21.2,13.0212,1,0,0,2.5302,14,0.0215,0.0092,-10.0971,93.2763,0,323.5794,50887.998,10000,40.8489,-80.3453,13.107
16.15,1.1751,14,0.0272,0.0104,-10.0242,92.1055,0,323.5757,50.768,0.2067,10000,40.84895046,-80.34526748,45.3125,11.288,0,14.2375,-2.3996,10.2773,-2.7994,0.0016,-0.0093,-0.9927,1.2983,-0.3728,-0.2314,45.9917,0,38.6,36.3,37.6,0.1701,40.6,96.6274,0,-0.8951,-0.7951,-1.0833,0.8108,3.9324,3.3814,316.8922,-0.3588,2.0118,-18.542,0.034,1,0,0,0,-0.3941,0,0,0,0.4269,97.2473,316.6957,0,0,1,0,0,0,0,0,0,0,0,0,1,5.24,2.9449,0,0,0,0,0,0,0,0,0,0,0,0,37.0625,0,0,0,-2.52,-2.7277,2.0778,19186.5098,0.8781,0,338099.9688,49.5,27,156,40,14,21.2,13.1,1,0,0,2.6944,14,0.0214,0.0174,-9.9757,91.3249,0,323.5732,50687.998,10000,40.8489,-80.3453,13.1333
16.2,1.2485,14,0.0224,0.0233,-9.9028,90.1541,0,323.5694,50.568,0.2017,10000,40.84895045,-80.34526705,45.3125,11.288,0,14.1984,-2.3684,10.2367,-2.8094,0.0025,-0.0108,-0.9917,1.3086,-0.3723,-0.1931,45.8875,0,38.6,36.3,37.6,0.18,40.6,97.3039,0,-1.1608,-0.8784,-1.4608,-1.4941,4.0245,3.4,318.299,0.4942,1.4058,-18.542,0.034,1,0,0,0,0.0647,0,0,0,-0.0677,98.1613,318.2065,0,0,1,0,0,0,0,0,0,0,0,0,1,5.24,2.9693,0,0,0,0,0,0,0,0,0,0,0,0,37.0625,0,0,0,-2.5112,-2.72,2.0907,19215.9043,0.8282,0,338099.9688,49.5,27,156,40,14,21.2,13.1,1,0,0,2.8609,14,0.0212,0.0253,-9.7816,89.7059,0,323.5683,50491.001,10000,40.8489,-80.3453,13.1609
16.25,1.3336,14,0.0185,0.0307,-8.9817,91.8588,0,323.5788,50.401,0.2033,10000,40.84895035,-80.34526654,45.3125,11.288,0,14.232,-2.3508,10.2844,-2.8162,-0.0008,-0.0098,-0.9958,1.3813,-0.312,-0.2216,45.7833,0,38.6,36.3,37.6,0.19,40.6,97.7941,0,-1.2588,-0.6824,-1.5588,-3.2588,0.8382,3.4,319.4265,2.0476,-0.1476,-18.542,0.034,1,0,0,0,0.9471,0,0,0,0.0398,98.6989,319.228,0,0,1,0,0,0,0,0,0,0,0,0,1,5.24,2.9636,0,0,0,0,0,0,0,0,0,0,0,0,37.0625,0,0,0,-2.4912,-2.72,2.1573,19163.5234,0.7782,0,338099.9688,49.5,27,156,40,14,21.1952,13.1,1,0,0,3.0646,14,0.02,0.0294,-8.4484,93.294,0,323.5858,50341.001,10000,40.8489,-80.3453,13.1906
16.3,1.4246,14,0.0151,0.0352,-7.6485,95.4469,0,323.5963,50.251,0.2083,10000,40.84895022,-80.34526599,45.3253,11.288,0,14.2063,-2.2979,10.2477,-2.8111,-0.0041,-0.0099,-0.9976,1.4062,-0.2612,-0.2131,45.6409,0,38.6,36.3,37.6,0.2,40.6,98.8529,0,-0.9304,-0.4294,-1.202,-1.2137,-2.0069,3.4284,320.5539,1.8673,-0.5703,-18.542,0.034,1,0,0,0,0.9176,0,0,0,0.0763,99.4731,320.3441,0,0,1,0,0,0,0,0,0,0,0,0,1,5.24,2.9394,0,0,0,0,0,0,0,0,0,0,0,0,37.0625,0,0,0,-2.48,-2.7267,2.1287,19135.0938,0.7283,0,338099.9688,49.5,27,156,40,14,21.1476,13.1,1,0,0,3.2639,14,0.0191,0.0332,-7.1706,96.8238,0,323.602,50187.998,10000,40.8489,-80.3453,13.2223
16.35,1.4943,14,0.0218,0.0331,-6.9234,98.3925,0,323.5988,50.068,0.2067,10000,40.84895012,-80.34526548,45.3383,11.288,0,14.2406,-2.2928,10.2648,-2.8039,-0.0043,-0.0126,-0.9956,1.4004,-0.2871,-0.1777,45.4977,0,38.6,36.3,37.6,0.185,40.585,100.3235,0,-0.2931,-0.1353,-0.5157,3.5902,-4.6049,3.4775,321.6814,0.4317,-0.1743,-18.542,0.034,1,0,0,0,0.2804,0,0,0,0.0226,100.5484,321.5807,0,0,1,0,0,0,0,0,0,0,0,0,1,5.24,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,37.0625,0,0,0,-2.48,-2.7418,1.9306,19149.2461,0.6783,0,338099.9688,49.5,27,156,40,14,21.1,13.1,1,0,0,3.3951,14,0.0247,0.0318,-6.7586,99.4384,0,323.5968,49987.998,10000,40.8489,-80.3453,13.2555
16.4,1.5529,14,0.0338,0.0276,-6.5115,101.0071,0,323.5937,49.868,0.2017,10000,40.84895004,-80.345265,45.3362,11.288,0,14.1812,-2.2787,10.2195,-2.8031,-0.0021,-0.0105,-0.9912,1.46,-0.3586,-0.183,45.3544,0,38.6,36.3,37.6,0.1701,40.5701,101.7941,0,0.6088,0.3441,0.4088,5.35,-3.4971,3.5265,326.4088,0.9255,-0.5765,-18.542,0.034,1,0,0,0,0.549,0,0,0,0,101.6237,327.2452,0,0,1,0,0,0,0,0,0,0,0,0,1,5.24,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,37.0625,0,0,0,-2.4963,-2.75,1.8611,19097.1426,0.6284,0,338099.9688,49.5,27,156,40,14,21.1485,13.0515,1,0,0,3.5138,14,0.0296,0.0306,-6.3948,101.8311,0,323.5913,49787.998,10000,40.8489,-80.3453,13.2899
16.45,1.5502,14,0.0293,0.0318,-6.6278,101.1807,0,323.5851,49.668,0.2,10000,40.84894999,-80.3452646,45.3232,11.288,0,14.2203,-2.273,10.2656,-2.8143,-0.0017,-0.0073,-0.9929,1.5059,-0.444,-0.162,45.2112,0,38.6,36.3,37.6,0.1551,40.5551,103.2647,0,1.7363,0.9814,1.5363,4.5167,0.7676,3.5755,334.2029,2.9353,-1.6059,-18.542,0.034,1,0,0,0,1.5294,0,0,0,0,102.6989,336.1161,0,0,1,0,0,0,0,0,0,0,0,0,1,5.2578,2.9459,0,0,0,0,0,0,0,0,0,0,0,0,37.0625,0,0,0,-2.5316,-2.75,2.1992,18835.2383,0.5784,0,338099.9688,49.5,27,156,40,14,21.1971,13.0029,1,0,0,3.4369,14,0.0235,0.0328,-6.7832,100.7471,0,323.5811,49587.998,10000,40.8489,-80.3453,13.3246
16.5,1.5158,14,0.0164,0.0409,-7.0162,100.0967,0,323.575,49.468,0.2,10000,40.84894995,-80.34526423,45.3125,11.288,0,14.2063,-2.267,10.2789,-2.8301,-0.0007,-0.0096,-0.9941,1.5107,-0.4668,-0.1174,45.0844,0,38.6,36.3,37.6,0.1401,40.5401,104.4902,0,2.0549,1.3735,2.1,1.8451,3.5863,3.6245,338.0265,2.4725,-2.3549,-18.542,0.034,1,0,0,0,1.2863,0,0,0,-0.271,103.7742,338.2129,0,0,1,0,0,0,0,0,0,0,0,0,1,5.2857,2.9702,0,0,0,0,0,0,0,0,0,0,0,0,37.0625,0,0,0,-2.5347,-2.7435,2.4807,18598.666,0.5285,0,338099.9688,49.5,27,156,40,14,21.1096,13,1,0,0,3.3643,14,0.0178,0.0342,-7.1295,99.7452,0,323.5724,49391.001,10000,40.8489,-80.3453,13.3586
16.55,1.503,14,0.0158,0.0315,-6.9416,99.9164,0,323.5808,49.301,0.2,10000,40.84894994,-80.34526388,45.3125,11.288,0,14.2039,-2.2664,10.25,-2.817,-0.001,-0.0134,-0.9927,1.5215,-0.4485,-0.1588,45.0323,0,38.6,36.3,37.6,0.1251,40.5252,105.4706,0,1.5647,1.5206,2.1,-2.6647,4.9588,3.6735,337.8794,-0.2725,-2.8451,-18.542,0.034,1,0,0,0,-0.0863,0,0,0,-0.6473,104.8495,337.6753,0,0,1,0,0,0,0,0,0,0,0,0,1,5.2952,2.9785,0,0,0,0,0,0,0,0,0,0,0,0,37.0625,0,0,0,-2.5029,-2.7298,2.414,18517.7148,0.4785,0,338099.9688,49.5,27,156,40,14,21.0135,13,1,0,0,3.3608,14,0.0178,0.0216,-6.8164,100.0305,0,323.5864,49241.001,10000,40.8489,-80.3453,13.3922
16.6,1.5015,14,0.0215,0.0125,-6.6285,100.2017,0,323.5949,49.151,0.2,10000,40.84894995,-80.34526354,45.3125,11.288,0,14.2203,-2.2828,10.2617,-2.8041,-0.0019,-0.0079,-0.9937,1.5186,-0.4368,-0.1523,44.9802,0,38.6,36.3,37.6,0.1102,40.5102,106.451,0,0.9392,1.1265,1.4912,-5.1902,4.3922,3.7225,337.8451,-1.1175,-2.4243,-18.542,0.034,1,0,0,0,-0.5176,0,0,0,-0.4688,105.9247,337.6462,0,0,1,0,0,0,0,0,0,0,0,0,1,5.2952,2.9785,0,0,0,0,0,0,0,0,0,0,0,0,37.0625,0,0,0,-2.4857,-2.7242,2.3445,18450.666,0.4286,0,338099.9688,49.5,27,156,40,14,21.0827,13.0827,1,0,0,3.3544,14,0.0172,0.0093,-6.4929,100.375,0,323.5996,49087.998,10000,40.8489,-80.3453,13.4258
16.65,1.4857,14,0.0157,0.0012,-6.2018,101.1385,0,323.5997,48.968,0.2033,10000,40.84894995,-80.34526318,45.3125,11.288,0,14.2039,-2.2867,10.2398,-2.815,-0.0028,-0.0083,-0.9951,1.5493,-0.3972,-0.1177,44.9281,0,38.6,36.3,37.6,0.0952,40.4952,107.4314,0,0.1549,0.0971,0.1676,-5.3863,1.549,3.7716,337.9431,0.0961,-1.0165,-18.542,0.034,1,0,0,0,0.0706,0,0,0,-0.2,107,337.7,0,0,1,0,0,0,0,0,0,0,0,0,1,5.2952,2.9639,0,0,0,0,0,0,0,0,0,0,0,0,37.0625,0,0,0,-2.5059,-2.7394,2.2064,18717.334,0.3786,0,338099.9688,49.5,27,156,40,14,21.1788,13.1788,1,0,0,3.3029,14,0.0074,0.0028,-6.0077,101.6474,0,323.5997,48887.998,10000,40.8489,-80.3453,13.459
16.7,1.4627,14,0.0039,-0.0063,-5.7165,102.4108,0,323.5998,48.768,0.2083,10000,40.84894995,-80.34526282,45.3125,11.288,0,14.2352,-2.2906,10.2773,-2.8279,-0.0006,-0.013,-0.9937,1.5996,-0.3835,-0.1532,44.876,0,38.6,36.3,37.6,0.0802,40.4802,108.2059,0,-0.5676,-0.6235,-0.7441,-4.1618,-1.3147,3.8,338.0412,0.9663,-0.6366,-18.542,0.034,1,0,0,0,0.4863,0,0,0,0.3376,107.5376,337.5925,0,0,1,0,0,0,0,0,0,0,0,0,1,5.2952,2.9418,0,0,0,0,0,0,0,0,0,0,0,0,37.0625,0,0,0,-2.52,-2.7455,2.0683,18984,0.3287,0,338099.9688,49.5,27,156,40,14,21.1625,13.2375,1,0,0,3.2672,14,-0.0025,-0.003,-5.5916,102.8099,0,323.5977,48691.001,10000,40.8489,-80.3453,13.492
16.75,1.5178,14,-0.0111,-0.0021,-5.9926,102.4756,0,323.5766,48.601,0.2067,10000,40.8489499,-80.34526247,45.3125,11.2867,0,14.2164,-2.2895,10.25,-2.8156,0.004,-0.0157,-0.9919,1.5605,-0.4171,-0.2339,44.7943,0,38.6,36.3,37.6,0.0653,40.4653,108.6961,0,-1.2049,-0.9176,-1.0873,-0.9755,-4.2069,3.8,338.1392,1.3624,-1.6762,-18.542,0.034,1,0,0,0,0.6824,0,0,0,0.8452,108.1505,337.5376,0,0,1,0,0,0,0,0,0,0,0,0,1,5.2818,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,37.0625,0,0,0,-2.52,-2.7303,1.7142,18937.9238,0.2787,0,338099.9688,49.5,27,156,40,14,21.1144,13.2856,1,0,0,3.4804,14,-0.0139,0.0038,-6.2599,102.2528,0,323.5626,48541.001,10000,40.8489,-80.3453,13.5259
16.8,1.6131,14,-0.0279,0.008,-6.6609,101.9185,0,323.5416,48.451,0.2017,10000,40.84894981,-80.34526213,45.3125,11.2834,0,14.2336,-2.3289,10.2766,-2.8113,0.007,-0.0212,-0.9946,1.4219,-0.3862,-0.3101,44.6641,0,38.6,36.3,37.6,0.0503,40.4503,109.5588,0,-1.3392,-0.9696,-1.0578,1.7824,-6.149,3.8186,338.1255,1.2863,-1.8882,-18.542,0.034,1,0,0,0,0.6431,0,0,0,1.1677,109.2258,337.8065,0,0,1,0,0,0,0,0,0,0,0,0,1,5.2539,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,37.0625,0,0,0,-2.52,-2.7151,1.3462,18871.8867,0.2288,0,338099.9688,49.5,27,156,40,14,21.1673,13.2327,1,0,0,3.6772,14,-0.0244,0.0106,-6.8719,101.6633,0,323.5305,48387.998,10000,40.8489,-80.3453,13.5615
16.85,1.6274,14,-0.0263,0.0156,-6.709,101.0062,0,323.5393,48.268,0.2,10000,40.84894979,-80.34526175,45.3125,11.2801,0,14.2594,-2.3146,10.2547,-2.7994,0.007,-0.0216,-0.9971,1.2271,-0.301,-0.4645,44.5339,0,38.6,36.3,37.6,0.0353,40.4353,111.0294,0,-0.6529,-0.6265,-0.4206,3.8412,-6.5412,3.8676,337.9294,0.502,-0.8588,-18.542,0.034,1,0,0,0,0.251,0,0,0,1.2344,110.7527,338.0452,0,0,1,0,0,0,0,0,0,0,0,0,1,5.24,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,37.0625,0,0,0,-2.52,-2.6997,1.3913,18904.9043,0.1788,0,338099.9688,49.5,27,156,40,14,21.2635,13.1365,1,0,0,3.6159,14,-0.0184,0.0167,-6.6005,100.5681,0,323.5452,48187.998,10000,40.8489,-80.3453,13.5979
16.9,1.6,14,-0.0153,0.0217,-6.4376,99.911,0,323.554,48.068,0.2,10000,40.84894979,-80.34526135,45.3125,11.28,0,14.1758,-2.3357,10.2578,-2.8199,0.0054,-0.0144,-0.9961,1.1094,-0.2051,-0.5996,44.3526,0,38.6,36.3,37.6,0.0204,40.4204,112.5,0,0.15,0,0.35,5.4167,-6.7333,3.9333,337.8,0.3882,0.4176,-18.542,0.034,1,0,0,0,0.1941,0,0,0,0.643,113.4409,338.2065,0,0,1,0,0,0,0,0,0,0,0,0,1,5.24,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,37.0625,0,0,0,-2.52,-2.6843,1.527,18959.666,0.1289,0,338099.9688,49.5,27,156,40,14,21.3,13.1,1,0,0,3.5718,14,-0.0124,0.0225,-6.2991,99.2984,0,323.5607,47991.001,10000,40.8489,-80.3453,13.634
16.95,1.6568,14,-0.0068,0.0249,-5.8369,96.8968,0,323.5769,47.901,0.2,10000,40.84894985,-80.3452608,45.3125,11.28,0,14.2289,-2.3447,10.2586,-2.8008,0.005,-0.0073,-0.9934,1.1826,-0.1422,-0.6304,44.1703,0,38.6,36.3,37.6,0.0054,40.4054,113.9706,0,1.1794,1.1765,1.3794,6.0539,-6.5373,4.0314,337.8,1.4667,2.1333,-18.542,0.034,1,0,0,0,0.7333,0,0,0,0.3452,115.6774,338.1645,0,0,1,0,0,0,0,0,0,0,0,0,1,5.24,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,37.0625,0,0,0,-2.5055,-2.7055,1.6627,19014.4277,0.0789,0,338099.9688,49.5,27,156,40,14,21.3,13.1,1,0,0,3.7956,14,-0.0066,0.0239,-5.5287,95.2956,0,323.5877,47841.001,10000,40.8489,-80.3453,13.6709
